t,z1,z2,rel,vrel,Fpto,Ppto,x1,x2,Tmoor
0.0,-0.719999999999999,-21.5,20.78,0.0,-7.37497126803516e-13,-0.0,2.5642598989143902e-23,-6.87387089031566e-21,-2.56425989891439e-18
0.1,-0.719999847833005,-21.4999817382465,20.7799818904135,-0.0003845453289783,369.163515819246,-0.141960105637528,-3.84448006215721e-10,-2.98864838772153e-11,3.84448006215721e-05
0.2,-0.719998409670065,-21.4999181992746,20.7799197896045,-0.0008798461138964,844.652269340575,-0.743164016773109,-7.39445897467969e-09,-7.15806185103232e-10,0.000739445897467969
0.3,-0.719993415052368,-21.4997973360349,20.7798039209825,-0.0014474942777347,1389.59450662535,-2.01143009671183,-4.26492514353152e-08,-4.7435265479751e-09,0.004264925143531519
0.4,-0.719981962140572,-21.4996123125129,20.7796303503723,-0.002020393302821,1939.57757070822,-3.91870953416084,-1.50005663236841e-07,-1.91042598596883e-08,0.0150005663236841
0.5,-0.719961108725954,-21.4993625068403,20.7794013981143,-0.0025474253527398,2445.52833863025,-6.22980089067044,-3.98113610027462e-07,-5.79546263775316e-08,0.0398113610027462
0.6,-0.719928378094242,-21.4990512462803,20.7791228681861,-0.0030112453838181,2890.79556846546,-8.70489481110369,-8.78766627897055e-07,-1.45626052446021e-07,0.0878766627897055
0.7,-0.719882008804497,-21.4986827655601,20.7788007567556,-0.0034228306771168,3285.91745003221,-11.2471390504439,-1.702187937407e-06,-3.19186333284465e-07,0.17021879374069998
0.8,-0.719820943252461,-21.4982601156137,20.7784391723612,-0.0038054983761779,3653.27844113086,-13.9025451754495,-2.9906549919231e-06,-6.29991950988196e-07,0.29906549919230996
0.9,-0.719744662256311,-21.4977845455864,20.7780398833301,-0.0041803373408261,4013.12384719305,-16.7762114717808,-4.87140876200738e-06,-1.14380414665198e-06,0.487140876200738
1.0,-0.719652997609867,-21.4972559793731,20.7776029817632,-0.0045590698324535,4376.70703915539,-19.9537130277004,-7.46918041093737e-06,-1.93922245275908e-06,0.746918041093737
1.1,-0.719546010237757,-21.4966738818209,20.7771278715832,-0.0049442825881797,4746.51128465254,-23.4680930993062,-1.08982770560881e-05,-3.10437472562177e-06,1.08982770560881
1.2,-0.719423954041787,-21.496037948965,20.7766139949232,-0.0053336148362311,5120.27024278193,-27.3095493324148,-1.52541067970638e-05,-4.73196949905723e-06,1.52541067970638
1.3,-0.719287295398551,-21.495348389728,20.7760610943294,-0.005724199141647,5495.23117598114,-31.4557975807033,-2.06041956407851e-05,-6.91295629036277e-06,2.06041956407851
1.4,-0.719136742567787,-21.4946058556997,20.7754691131319,-0.0061151916083352,5870.58394400183,-35.8997456703877,-2.69789867827082e-05,-9.72915060860339e-06,2.69789867827082
1.5,-0.718973251788817,-21.4938112095668,20.7748379577779,-0.0065080742116639,6247.75124319741,-40.6608287467447,-3.43628796755358e-05,-1.32452613661076e-05,3.4362879675535796
1.6,-0.718798000214477,-21.4929653103505,20.774167310136,-0.0069055782957203,6629.35516389154,-45.7795311343912,-4.26860045653363e-05,-1.75008055855563e-05,4.26860045653363
1.7,-0.718612334503927,-21.492068906033,20.7734565715291,-0.0073103332088469,7017.91988049309,-51.3033327593961,-5.18171508700313e-05,-2.2502404226554e-05,5.18171508700313
