t,z1,z2,rel,vrel,Fpto,Ppto,Tmoor
0,-0.719999999999999,-21.29,20.57,0,1.15707158431597e-26,0,0
0.1,-0.720000000100967,-21.2899999999997,20.5699999998987,-4.15587703778776e-09,0.0049870524453452,-2.07255767438534e-11,0
0.2,-0.720000001989597,-21.2899999999875,20.569999997998,-4.26304339242502e-08,0.0511565207091001,-2.18082467588383e-09,0
0.3,-0.720000011494125,-21.2899999999113,20.5699999884172,-1.67637477757193e-07,0.201164973308633,-3.37227887385523e-08,0
0.4,-0.720000040093776,-21.2899999996489,20.5699999595551,-4.38380085304548e-07,0.526056102365456,-2.30612519029947e-07,0
0.5,-0.720000104813614,-21.2899999990041,20.5699998941905,-9.05255982636449e-07,1.08630717916374,-9.83386072918903e-07,0
0.6,-0.720000226725375,-21.2899999977322,20.5699997710068,-1.59809535564584e-06,1.91771442677499,-3.06469051888414e-06,0
0.7,-0.720000428577304,-21.2899999955833,20.569999567006,-2.52009385557294e-06,3.02411262668752,-7.62104764907576e-06,0
0.8,-0.720000732054672,-21.2899999923462,20.5699992602916,-3.6460537793558e-06,4.37526453522696,-1.59524497943456e-05,0
0.9,-0.720001154984594,-21.2899999878748,20.5699988328902,-4.9229995241453e-06,5.90759942897434,-2.90831091776817e-05,0
1,-0.720001708646926,-21.2899999820874,20.5699982734405,-6.27209824377647e-06,7.52651789253175,-4.72070596555005e-05,0
1.1,-0.720002395305389,-21.2899999749363,20.5699975796309,-7.59180221982621e-06,9.11016266379143,-6.91625531339496e-05,0
1.2,-0.720003206097921,-21.2899999663465,20.5699967602486,-8.76256521678864e-06,10.5150782601463,-9.21390590141687e-05,0
1.3,-0.720004119461294,-21.2899999561304,20.5699958366691,-9.65336208558716e-06,11.5840345027046,-0.000111824879466542,0
1.4,-0.72000510027102,-21.2899999438787,20.5699948436077,-1.01298670934502e-05,12.1558405121402,-0.000123137048797158,0
1.5,-0.720006099845783,-21.2899999288355,20.5699938289897,-1.00638117206865e-05,12.0765740648238,-0.000121536367619312,0
1.6,-0.72000705690856,-21.2899999097609,20.5699928528523,-9.34287213311692e-06,11.2114465597403,-0.000104747111634927,0
1.7,-0.720007899530774,-21.2899998847901,20.5699919852593,-7.88041271390324e-06,9.45649525668386,-7.45210854497372e-05,0
1.8,-0.72000854802198,-21.2899998512971,20.5699913032751,-5.62446266777467e-06,6.7493552013296,-3.79614963614291e-05,0
1.9,-0.720008918669663,-21.2899998057722,20.5699908871025,-2.5653711682214e-06,3.07844540186568,-7.89735507688996e-06,0
2,-0.720008928181578,-21.289999743724,20.5699908155425,1.25834508751791e-06,-1.51001410502151,-1.90011883113657e-06,0
2.1,-0.720008498637604,-21.2899996596134,20.5699911609758,5.75637050045451e-06,-6.90764460054539,-3.97629616062034e-05,0
2.2,-0.720007562720234,-21.2899995468273,20.5699919841071,1.07854824455412e-05,-12.9425789346495,-0.000139591957899693,0
2.3,-0.720006068966573,-21.2899993976974,20.5699933287308,1.61511421179811e-05,-19.3813705415773,-0.000313031270058269,0
2.4,-0.720003986772387,-21.2899992035658,20.5699952167934,2.16118048108346e-05,-25.9341657730015,-0.000560484128617934,0
2.5,-0.7200013108822,-21.2899989548994,20.5699976440172,2.68858047267601e-05,-32.2629656721121,-0.000867415794966571,0
2.6,-0.719998065119597,-21.289998641448,20.5700005763284,3.1660509837093e-05,-37.9926118045115,-0.00120286545977359,0
2.7,-0.719994305147129,-21.2899982524442,20.5700039472971,3.56033027422526e-05,-42.7239632907031,-0.00152111419938779,0
2.8,-0.719990120092877,-21.2899977768361,20.5700076567432,3.83738349736277e-05,-46.0486019683532,-0.00176706145269985,0
2.9,-0.719985632938389,-21.2899972035441,20.5700115706057,3.96369324163216e-05,-47.5643188995858,-0.00188530369365125,0
