t,z1,z2,rel,vrel,Fpto,Ppto,x1,x2,Tmoor
0.0,-0.719999999999999,-21.5,20.78,0.0,-7.37497126803516e-13,-0.0,2.5642598989143902e-23,-6.87387089031566e-21,-1.282129949457195e-18
0.1,-0.719999904580501,-21.4999817289236,20.7799818243431,-0.0003866547828168,231.992869690095,-0.0897011526450762,-8.8384612685371e-11,-9.705581836835049e-12,4.41923063426855e-06
0.2,-0.719998998223854,-21.4999180991571,20.7799191009332,-0.0008918164932465,535.089895947943,-0.477201994575968,-1.6387363047195701e-09,-2.41992311724752e-10,8.19368152359785e-05
0.3,-0.719995832941656,-21.4997969102235,20.7798010772818,-0.0014807628118014,888.457687080842,-1.3155951028884,-9.465834082661611e-09,-1.5922853104154201e-09,0.00047329170413308054
0.4,-0.719988527508796,-21.4996111168884,20.7796225893796,-0.0020876158624755,1252.5695174853,-2.61488399355559,-3.36324544237018e-08,-6.34372028670657e-09,0.00168162272118509
0.5,-0.719975127927629,-21.4993598711446,20.779384743217,-0.0026598071670462,1595.88430022772,-4.24474449952219,-9.06282450870293e-08,-1.90638443174065e-08,0.004531412254351465
0.6,-0.719953926452938,-21.499046296697,20.7790923702441,-0.0031768324953631,1906.09949721791,-6.05535882215729,-2.03944977225665e-07,-4.75880128143305e-08,0.01019724886128325
0.7,-0.719923631016918,-21.4986744706575,20.7787508396406,-0.0036461536941349,2187.69221648096,-7.97666205675231,-4.0421954313791e-07,-1.03955589068334e-07,0.0202109771568955
0.8,-0.719883376542423,-21.4982473338463,20.7783639573039,-0.004088258897967,2452.9553387802,-10.0283164900839,-7.29127588668127e-07,-2.05172083323563e-07,0.03645637943340635
0.9,-0.719832639321922,-21.4977660578341,20.7779334185122,-0.0045224945463317,2713.49672779903,-12.2717741529601,-1.22310042862093e-06,-3.73694289560334e-07,0.0611550214310465
1.0,-0.719771133311504,-21.4972305008634,20.7774593675519,-0.004959755599761,2975.85335985665,-14.7595053656169,-1.93681635532612e-06,-6.37566280611352e-07,0.096840817766306
1.1,-0.719698742580309,-21.4966400576789,20.7769413150986,-0.005402276899506,3241.36613970362,-17.5107574193619,-2.92635219143918e-06,-1.03016474136773e-06,0.146317609571959
1.2,-0.719615504116469,-21.4959943424022,20.7763788382857,-0.0058474236176536,3508.45417059216,-20.515417778576,-4.25188544800864e-06,-1.58953942388979e-06,0.21259427240043202
1.3,-0.719521624387646,-21.495293471065,20.7757718466774,-0.0062919457778383,3775.16746670299,-23.7531490027545,-5.97588882941429e-06,-2.35735813273584e-06,0.2987944414707145
1.4,-0.719417502451929,-21.4945379962933,20.7751204938414,-0.0067345358108715,4040.7214865229,-27.2123835527464,-8.16082363699254e-06,-3.37748621866161e-06,0.408041181849627
1.5,-0.719303738997443,-21.4937286803335,20.7744249413361,-0.0071762718856278,4305.7631313767,-30.8993269058716,-1.08663918386947e-05,-4.69424840492208e-06,0.543319591934735
1.6,-0.719181124386068,-21.4928662820305,20.7736851576444,-0.0076196815361915,4571.80892171493,-34.8357280277871,-1.41464384143965e-05,-6.3504355163116e-06,0.707321920719825
1.7,-0.719050610201222,-21.4919514481176,20.7729008379164,-0.0080674603566865,4840.47621401191,-39.0503499640252,-1.80456086780004e-05,-8.38512950586094e-06,0.9022804339000201
1.8,-0.718913273532653,-21.4909847113624,20.7720714378298,-0.0085215750294938,5112.9450176963,-43.5703445899758,-2.25958677292864e-05,-1.08314263296539e-05,1.12979338646432
1.9,-0.718770281893857,-21.4899665485901,20.7711962666962,-0.0089829801666282,5389.78809997693,-48.4163596044216,-2.7812988484347e-05,-1.37141374442041e-05,1.39064942421735
2.0,-0.718622862498542,-21.4888974455814,20.7702745830829,-0.0094517991734709,5671.07950408257,-53.6019045693758,-3.36931147254515e-05,-1.70475473615994e-05,1.6846557362725751
2.1,-0.718472275803702,-21.4877779364883,20.7693056606846,-0.0099276787517796,5956.60725106776,-59.1352832391218,-4.02095065235158e-05,-2.0833297690379e-05,2.01047532617579
2.2,-0.718319791391373,-21.4866086114159,20.7682888200245,-0.010410081095556,6246.04865733356,-65.0218730496308,-4.73095754461855e-05,-2.50584585995479e-05,2.3654787723092747
2.3,-0.718166664384764,-21.4853901030137,20.7672234386289,-0.0108984146702295,6539.04880213768,-71.265265394564,-5.49123141885646e-05,-2.96938378939079e-05,2.7456157094282303
2.4,-0.718014111738178,-21.4841230674875,20.7661089557494,-0.0113920244189385,6835.21465136309,-77.8669322170147,-6.29062185286488e-05,-3.4692566958964e-05,3.14531092643244
