t,z1,z2,rel,vrel,Fpto,Ppto,x1,x2,Tmoor
0,-0.719999999999999,-21.5,20.78,0,-7.37497126803516e-13,-0,2.56425989891439e-23,-6.87387089031566e-21,0
0.1,-0.719999900232434,-21.4999817292248,20.7799818289924,-0.000386469435233007,231.881661139801,-0.0896151746215902,1.25755906689133e-11,-7.76418013216554e-12,-6.64017785061908e-07
0.2,-0.719998917916921,-21.4999181048717,20.7799191869548,-0.000890023467653308,534.014080591982,-0.475285063784169,-5.38443895507189e-10,-2.87266422672905e-10,2.73573939626983e-05
0.3,-0.719995388638125,-21.4997969424253,20.7798015537871,-0.00147404758508967,884.428551053802,-1.30368976986521,-7.31500149749846e-09,-2.34568135912833e-09,0.000374361554231764
0.4,-0.719987031701464,-21.499611227202,20.7796241955005,-0.00207071501286932,1242.42900772159,-2.57271639871341,-4.11844655879895e-08,-1.11370185576491e-08,0.00211130664150458
0.5,-0.719971328817955,-21.4993601558259,20.779388827008,-0.00262590053503617,1575.5403210217,-4.13721217194194,-1.52585135108803e-07,-3.89481157236061e-08,0.0078262984165694
0.6,-0.719945891988143,-21.4990469072204,20.7791010152323,-0.00311814500449406,1870.88700269643,-5.83369696143072,-4.383408967112e-07,-1.11327348399949e-07,0.0224843064673555
0.7,-0.719908690323024,-21.4986756195247,20.7787669292016,-0.00355456507909022,2132.73904745413,-7.58095974089257,-1.05922664813809e-06,-2.75164623164042e-07,0.0543220759579902
0.8,-0.719858114370787,-21.4982492958625,20.7783911814917,-0.00395583889285571,2373.50333571342,-9.38919680773792,-2.25718288131424e-06,-6.08747530728061e-07,0.115721554045709
0.9,-0.719792936844193,-21.4977691678393,20.7779762309951,-0.00434197362782147,2605.18417669288,-11.3116409908182,-4.37169533323513e-06,-1.2333625932456e-06,0.224037537442045
1,-0.719712251758356,-21.4972351488943,20.777522897136,-0.00472497164350396,2834.98298610237,-13.3952142191499,-7.85517912691948e-06,-2.32582117474891e-06,0.402372312408089
1.1,-0.71961544943596,-21.4966466821253,20.7770312326893,-0.00510862336001187,3065.17401600711,-15.6588195806753,-1.32871979416969e-05,-4.13118003406258e-06,0.680289783568634
1.2,-0.719502242344564,-21.4960034212989,20.7765011789543,-0.00549229730773542,3295.37838464124,-18.0991978299346,-2.13871414094586e-05,-6.97489138161939e-06,1.09445091523021
1.3,-0.719372723675061,-21.4953055114381,20.775932787763,-0.00587517378664018,3525.10427198409,-20.7106002139343,-3.30247501985589e-05,-1.12736427732154e-05,1.68914017325759
1.4,-0.719227429064546,-21.4945535214857,20.7753260924211,-0.00625875688596448,3755.25413157868,-23.5032226545647,-4.92277360371551e-05,-1.75442181996971e-05,2.51664518522604
1.5,-0.719067378701656,-21.4937482153696,20.774680836668,-0.00664725267500474,3988.35160500283,-26.5115808752145,-7.11857287245833e-05,-2.64098153386663e-05,3.63745088141993
1.6,-0.718894091450196,-21.4928903372324,20.7739962457822,-0.0070465553662283,4227.93321973697,-29.7923655175924,-0.000100249867107883,-3.86033792064843e-05,5.12021355789011
1.7,-0.718709574647811,-21.4919805012803,20.7732709266324,-0.00746288147898885,4477.7288873933,-33.4167599816608,-0.000137927485370188,-5.49676493053547e-05,7.04148700734775
1.8,-0.718516298278612,-21.4910191888149,20.7725028905363,-0.00790178379901084,4741.07027940649,-37.462912323786,-0.000185871487451234,-7.64517557469544e-05,9.48517992659629
1.9,-0.718317160991418,-21.4900068054395,20.7716896444481,-0.00836777566476074,5020.66539885643,-42.0118017454572,-0.000245864131636669,-0.000104104329983979,12.5417302533328
2,-0.718115451337873,-21.4889437453842,20.7708282940464,-0.00886441681091583,5318.65008654948,-47.1467312385882,-0.000319795066328297,-0.000139063209324272,16.306988032525
2.1,-0.717914803926448,-21.4878304305534,20.769915626627,-0.00939457212528345,5636.74327517006,-52.9547912502915,-0.000409633580046438,-0.000182541905684534,20.8808045583987
2.2,-0.717719148580546,-21.4866673179122,20.7689481693316,-0.00996060984537718,5976.36590722629,-59.5282490950948,-0.000517395167791835,-0.000235813076037749,26.3653326031377
2.3,-0.717532650995061,-21.4854548860413,20.7679222350462,-0.0105644429393767,6338.66576362598,-66.964472771607,-0.000645102680144246,-0.000300189276511996,32.863050942169
2.4,-0.717359644822071,-21.4841936162567,20.7668339714346,-0.0112074373835687,6724.46243014121,-75.3639916239679,-0.000794742511598322,-0.000377001309166627,40.4745361475527
2.5,-0.717204556545347,-21.4828839792386,20.7656794226932,-0.0118902670533185,7134.16023199108,-84.8270703595387,-0.000968216495530091,-0.000467574487354329,49.2960154747142
2.6,-0.717071825344071,-21.4815264307054,20.7644546053613,-0.0126127903135159,7567.67418810952,-95.449487695632,-0.00116729039648996,-0.000573203160391936,59.4167461738118
2.7,-0.716965820339329,-21.4801214139852,20.7631555936458,-0.0133739873980684,8024.39243884101,-107.318123354215,-0.00139354011644895,-0.000695123858667427,70.9162782009571
2.8,-0.716890757412521,-21.4786693651735,20.761778607761,-0.0141719605526141,8503.17633156842,-120.506679542909,-0.00164829694957536,-0.000834487452341862,83.8616685290585
2.9,-0.716850617486408,-21.4771707173253,20.7603200998389,-0.015003977768279,9002.38666096737,-135.071609322606,-0.00193259341837214,-0.000992330763968591,98.3047254511371
3,-0.716849067951863,-21.4756259021524,20.7587768342006,-0.015866537892842,9519.92273570516,-151.048214822994,-0.00224711138928551,-0.00116954813801998,114.279369743113
3.1,-0.716889388842784,-21.4740353495091,20.7571459606664,-0.0167554429367867,10053.265762072,-168.446920804748,-0.00259213428337277,-0.00136686354544895,131.799205546724
3.2,-0.716974405341841,-21.4723994858215,20.7554250804796,-0.0176658736185281,10599.5241711168,-187.249854423484,-0.0029675052516183,-0.00158480388265384,150.855396547234
3.3,-0.71710642815157,-21.4707187325849,20.7536123044333,-0.0185924707506,11155.48245036,-207.40798116715,-0.00337259315987288,-0.00182367420229686,171.41494168705
3.4,-0.717287203127587,-21.4689935055386,20.751706302411,-0.0195294264101049,11717.6558460629,-228.839097544621,-0.00380626811230521,-0.00208353567695847,193.419438626681
3.5,-0.71751787132866,-21.4672242145797,20.749706343251,-0.0204705865002491,12282.3519001495,-251.426946998509,-0.00426688802593577,-0.00236418713313661,216.784412000928
3.6,-0.717798940312772,-21.4654112641646,20.7476123238519,-0.0214095628459061,12845.7377075437,-275.021628751682,-0.00475229744920653,-0.00266515099037729,241.399267074928
3.7,-0.718130267134214,-21.4635550539035,20.7454247867693,-0.0223398503404957,13403.9102042974,-299.441347941447,-0.00525983939846348,-0.00298566438769744,267.127907889068
3.8,-0.718511053106937,-21.4616559791778,20.7431449260708,-0.0232549436388483,13952.966183309,-324.475442187606,-0.00578638047914846,-0.00332467616922033,293.810032990567
3.9,-0.718939850017627,-21.4597144317751,20.7407745817574,-0.0241484482362102,14489.0689417261,-349.888531330154,-0.00632834898263765,-0.00368085022951928,321.263092375531
4,-0.719414577111689,-21.4577308006415,20.7383162235299,-0.0250141818113472,15008.5090868083,-375.42557501468,-0.00688178503158113,-0.00405257548804142,349.28485767424
4.1,-0.719932547847513,-21.4557054728802,20.7357729250327,-0.0258462628280499,15507.7576968299,-400.81758130598,-0.0074424012191042,-0.00443798247822731,377.656525587099
4.2,-0.720490505129177,-21.4536388350911,20.7331483299619,-0.0266391842769862,15983.5105661917,-425.787683365936,-0.0080056515877241,-0.00483496621326556,406.146244032616
