t,z1,z2,rel,vrel,Fpto,Ppto,Tmoor
0,-0.719999999999999,-21.29,20.57,0,1.15707158431597e-26,0,0
0.1,-0.720000000003939,-21.2899999999935,20.5699999999895,-7.31313467293059e-10,0.000702060928601336,-5.13426611946427e-13,0
0.2,-0.720000000430311,-21.2899999998493,20.569999999419,-1.51647482671605e-08,0.0145581583364738,-2.20770806406089e-10,0
0.3,-0.720000004070229,-21.2899999990211,20.5699999949509,-8.8996052481226e-08,0.0854362103819756,-7.60348546295136e-09,0
0.4,-0.720000019514902,-21.2899999961933,20.5699999766784,-3.08835035710685e-07,0.296481634282258,-9.15639161111236e-08,0
0.5,-0.720000064915112,-21.2899999889628,20.5699999240477,-8.0001391918614e-07,0.768013362418694,-6.14421380055904e-07,0
0.6,-0.720000171233821,-21.2899999736153,20.5699998023815,-1.71776613470753e-06,1.64905548931921,-2.83269167380609e-06,0
0.7,-0.720000384591334,-21.2899999450124,20.5699995604211,-3.23660910578257e-06,3.10714474155125,-1.00566129634892e-05,0
0.8,-0.720000767679345,-21.289999896569,20.5699991288897,-5.54091384487591e-06,5.31927729108086,-2.9473657186884e-05,0
0.9,-0.720001400380472,-21.2899998202885,20.5699984199081,-8.81722925796541e-06,8.4645400876468,-7.46337905160205e-05,0
1,-0.720002379710721,-21.2899997068287,20.569997327118,-1.32475709517347e-05,12.7176681136653,-0.000168478210676396,0
1.1,-0.720003819119615,-21.2899995455854,20.5699957264658,-1.9002770411665e-05,18.2426595951984,-0.000346661071985713,0
1.2,-0.720005847127741,-21.2899993247919,20.5699934776641,-2.62355205792978e-05,25.186099756126,-0.000660770438464092,0
1.3,-0.720008605279418,-21.2899990316383,20.5699904263588,-3.50733120372939e-05,33.6703795558021,-0.00118093172857477,0
1.4,-0.720012245423458,-21.2899986524121,20.5699864069886,-4.56117168701589e-05,43.7872481953524,-0.00199721156720979,0
1.5,-0.720016926377735,-21.2899981726591,20.5699812462813,-5.79084526090675e-05,55.5921145047046,-0.00321925332823354,0
1.6,-0.720022810065707,-21.2899975773582,20.5699747672925,-7.19785013508778e-05,69.0993612968426,-0.00497366847044958,0
1.7,-0.720030057230787,-21.2899968511045,20.5699667938737,-8.77904103724078e-05,84.2787939575113,-0.00739886990722151,0
1.8,-0.720038822842938,-21.2899959782925,20.5699571554495,-0.000105263819933488,101.053267136148,-0.0106372529155102,0
1.9,-0.720049251316322,-21.2899949432951,20.5699456919788,-0.0001242682415037,119.297511843552,-0.0148248920125649,0
2,-0.720061471661143,-21.2899937306367,20.5699322589755,-0.00014462310855212,138.838184210035,-0.0200792097861872,0
2.1,-0.720075592695942,-21.2899923251556,20.5699167324596,-0.000166099112936185,159.455148418737,-0.02648535870546,0
2.2,-0.720091698447916,-21.2899907121591,20.5698990137112,-0.00018842081287027,180.883980355459,-0.0340823066137855,0
2.3,-0.720109843865909,-21.2899888775674,20.5698790337015,-0.000211270458298981,202.819639967021,-0.0428497982878668,0
2.4,-0.720130050963544,-21.2899868080497,20.5698567570862,-0.000234292935954256,224.921218516085,-0.0526974526445422,0
2.5,-0.720152305498711,-21.2899844911505,20.5698321856518,-0.000257101696976211,246.817629097162,-0.0634572312845253,0
2.6,-0.720176554280844,-21.2899819154099,20.5698053611291,-0.000279285497917297,268.114078000605,-0.0748803737730358,0
2.7,-0.720202703179737,-21.2899790704786,20.5697763672988,-0.000300415761416144,288.399130959497,-0.0866396445189514,0
2.8,-0.720230615889999,-21.2899759472297,20.5697453313397,-0.000320054345076317,307.252171273264,-0.0983373924501409,0
2.9,-0.720260113483736,-21.2899725378718,20.5697124243881,-0.000337761495776175,324.251035945128,-0.109519514907801,0
3,-0.720290974761632,-21.2899688360647,20.569677861303,-0.000353103762210496,338.979611722075,-0.119694976211718,0
3.1,-0.720322937390115,-21.2899648370414,20.5696418996513,-0.000365661641680798,351.035176013565,-0.128360098748828,0
3.2,-0.720355699789742,-21.2899605377396,20.5696048379499,-0.000375036748693522,360.03527874578,-0.135026460355783,0
3.3,-0.720388923719675,-21.2899559369439,20.5695670132242,-0.000380858313039103,365.623980517538,-0.139250932426552,0
3.4,-0.720422237484222,-21.2899510354406,20.5695287979564,-0.000382788843385902,367.477289650465,-0.140666206675888,0
3.5,-0.720455239672283,-21.2899458361872,20.569490596515,-0.000380528828245013,365.307675115211,-0.139010101560501,0
3.6,-0.720487503328862,-21.2899403444947,20.5694528411659,-0.000373820388172174,358.867572645286,-0.134152015308667,0
3.7,-0.720518580450481,-21.2899345682233,20.5694159877729,-0.00036244983964682,347.951846060947,-0.126115090809605,0
3.8,-0.720548006693932,-21.2899285179895,20.5693805112956,-0.000346249180239702,332.399213030113,-0.115092955023998,0
3.9,-0.720575306190177,-21.2899222073806,20.5693469011904,-0.00032509655424233,312.092692072636,-0.101460258797027,0
4,-0.720599996362509,-21.2899156531745,20.569315656812,-0.000298915805446515,286.959173228653,-0.0857766323959089,0
4.1,-0.720621592660098,-21.2899088755584,20.5692872828983,-0.000267675266807303,256.96825613501,-0.0687840465219461,0
4.2,-0.720639613134086,-21.2899018983417,20.5692622852076,-0.000231385972837765,222.130533924254,-0.0513978896890358,0
4.3,-0.720653582802765,-21.2898947491567,20.5692411663539,-0.000190099507593289,182.495527289557,-0.0346923098757223,0
4.4,-0.720663037774269,-21.2898874596408,20.5692244218665,-0.000143905717134235,138.149488448866,-0.0198805012069618,0
4.5,-0.720667529118003,-21.289880065593,20.569212536475,-9.29305190100861e-05,89.2132982496824,-0.0082906381089446,0
4.6,-0.720666626499266,-21.2898726070983,20.569205980599,-3.73340318434535e-05,35.8406705697152,-0.00133807673634047,0
4.7,-0.720659921612906,-21.2898651286138,20.5692052070009,2.26907746465101e-05,-21.7831436606498,-0.000494276403896359,0
4.8,-0.720647031471071,-21.2898576790106,20.5692106475395,8.69187441700273e-05,-83.441994403226,-0.00725267336457085,0
4.9,-0.720627601614925,-21.2898503115665,20.5692227099515,0.000155092394509361,-148.888698728987,-0.0230915048012615,0
5,-0.720601309330817,-21.2898430839064,20.5692417745756,0.000226920911559309,-217.844075096937,-0.0494333760987914,0
5.1,-0.720567866955339,-21.2898360578874,20.5692681909321,0.000302078276239284,-289.995145189713,-0.0876012335766692,0
5.2,-0.720527025352364,-21.2898292994271,20.5693022740748,0.000380200589189634,-364.992565622047,-0.138770388499339,0
5.3,-0.720478577636538,-21.2898228782766,20.5693443006401,0.000460882723382473,-442.447414447173,-0.203916369323947,0
5.4,-0.720422363203113,-21.2898168677387,20.5693945045356,0.000543674496125616,-521.92751628059,-0.283758679427944,0
