t,z1,z2,rel,vrel,Fpto,Ppto,x1,x2,Tmoor
0.0,-0.719999999999999,-21.5,20.78,0.0,-7.37497126803516e-13,-0.0,2.5642598989143902e-23,-6.87387089031566e-21,-1.282129949457195e-18
0.1,-0.719999904677941,-21.4999817289297,20.7799818242518,-0.0003866582259186,231.994935551156,-0.0897027502023099,-1.93464946627371e-10,-6.89151753826489e-12,9.67324733136855e-06
0.2,-0.719998999795394,-21.4999180992933,20.7799190994979,-0.0008918443248312,535.106594898742,-0.477231779840213,-3.5925390165054802e-09,-1.96953764553498e-10,0.00017962695082527402
0.3,-0.719995840469199,-21.4997969110959,20.7798010706267,-0.0014808435848288,888.506150897285,-1.31573863363719,-2.02218182275403e-08,-1.37248772878681e-09,0.001011090911377015
0.4,-0.719988548558497,-21.4996111202614,20.7796225717029,-0.002087752627617,1252.6515765702,-2.61522662047303,-6.92972437673249e-08,-5.70010567339888e-09,0.003464862188366245
0.5,-0.719975169306348,-21.4993598809204,20.7793847116141,-0.0026599300471213,1595.95802827281,-4.24513671334739,-1.78592263297503e-07,-1.76325283807668e-08,0.00892961316487515
0.6,-0.719953985564651,-21.499046320149,20.7790923345843,-0.003176746964116,1906.04817846962,-6.05503276441226,-3.81212020847458e-07,-4.47782247221891e-08,0.0190606010423729
0.7,-0.719923682327277,-21.4986745198487,20.7787508375214,-0.0036454917857372,2187.29507144236,-7.97376621592677,-7.10595076957063e-07,-9.84315582756897e-08,0.03552975384785315
0.8,-0.719883353582588,-21.4982474271708,20.7783640735883,-0.0040864366070609,2451.86196423658,-10.0193784861168,-1.19470299523135e-06,-1.93508861679411e-07,0.059735149761567505
0.9,-0.71983241286507,-21.4977662216311,20.777933808766,-0.0045186764257009,2711.20585542056,-12.2510619841113,-1.85010383356761e-06,-3.47721904029246e-07,0.0925051916783805
1.0,-0.719770486437302,-21.4972307710646,20.7774602846273,-0.0049528273529083,2971.696411745,-14.7182992726303,-2.67632036009874e-06,-5.79929489696784e-07,0.133816018004937
1.1,-0.719697343459465,-21.496640481453,20.7769431379935,-0.0053908275557205,3234.4965334323,-17.4366130413094,-3.65060353911864e-06,-9.07716824108202e-07,0.18253017695593202
1.2,-0.719612877540882,-21.4959949797558,20.7763821022149,-0.0058297395581441,3497.84373488649,-20.3915179894745,-4.72325967967619e-06,-1.34434776398875e-06,0.2361629839838095
1.3,-0.719517123302062,-21.495294396353,20.775777273051,-0.0062660189227489,3759.61135364937,-23.5577958841488,-5.81374879801522e-06,-1.89531237561336e-06,0.29068743990076096
1.4,-0.719410280947212,-21.4945392995901,20.7751290186429,-0.0066980877139286,4018.8526283572,-26.9186274140894,-6.80788770275157e-06,-2.55475032501501e-06,0.34039438513757847
1.5,-0.719292728358383,-21.4937304686142,20.7744377402559,-0.0071267946056962,4276.07676341775,-30.4747208110688,-7.55655885121134e-06,-3.30206864086049e-06,0.377827942560567
1.6,-0.719165013831425,-21.4928686801183,20.7737036662869,-0.0075544952274632,4532.69713647795,-34.2422388850591,-7.87631280782721e-06,-4.09908827863222e-06,0.39381564039136047
1.7,-0.719027833911635,-21.4919545993595,20.7729267654479,-0.0079837866670637,4790.27200023825,-38.2445097271111,-7.55216359636796e-06,-4.88804505423975e-06,0.377608179818398
