t,z1,z2,rel,vrel,Fpto,Ppto,Tmoor
0,-0.719999999999999,-21.29,20.57,0,1.15707158431597e-26,0,0
0.1,-0.72000000013395,-21.2899999999964,20.5699999998625,-5.76403520177016e-09,0.00207505267263725,-1.19606766506084e-11,0
0.2,-0.720000002800433,-21.2899999999135,20.5699999971131,-6.28319762171973e-08,0.0226195114381907,-1.42122860472902e-09,0
0.3,-0.720000016981281,-21.289999999428,20.5699999824467,-2.62335621433385e-07,0.0944408237160209,-2.47751921782232e-08,0
0.4,-0.720000062097167,-21.2899999977558,20.5699999356586,-7.28168315432727e-07,0.262140593555781,-1.90882474416048e-07,0
0.5,-0.720000170194186,-21.2899999934735,20.5699998232793,-1.59800149032742e-06,0.575280536517872,-9.19299154711916e-07,0
0.6,-0.720000386257642,-21.2899999844173,20.5699995981597,-3.0046751678545e-06,1.08168306042762,-3.25010623115573e-06,0
0.7,-0.720000766946519,-21.2899999676724,20.5699992007259,-5.06173511201491e-06,1.82222464032536,-9.22361844391362e-06,0
0.8,-0.720001378168256,-21.2899999396388,20.5699985614705,-7.85284447245453e-06,2.82702401008361,-2.22001798710813e-05,0
0.9,-0.720002291775657,-21.2899998961502,20.5699976043746,-1.1423356986264e-05,4.11240851505501,-4.69775105408251e-05,0
1,-0.720003581510539,-21.2899998326259,20.5699962511153,-1.57728555063209e-05,5.67822798227553,-8.95618694963801e-05,0
1.1,-0.720005318261816,-21.2899997442407,20.5699944259789,-2.08485735040265e-05,7.50548646144956,-0.000156478686175007,0
1.2,-0.720007564748474,-21.2899996261086,20.5699920613602,-2.65403802472895e-05,9.55453688902423,-0.000253581042121458,0
1.3,-0.720010369822866,-21.2899994734753,20.5699891036524,-3.26781733483007e-05,11.7641424053882,-0.000384430684817371,0
1.4,-0.720013762663925,-21.289999281914,20.5699855192501,-3.90322861142468e-05,14.0516230011289,-0.000548466969349593,0
1.5,-0.720017747171415,-21.2899990475203,20.5699813003488,-4.53171773444959e-05,16.3141838440184,-0.000739312762490094,0
1.6,-0.720022296882338,-21.2899987670928,20.5699764702105,-5.11984077751764e-05,18.4314267990635,-0.000943659705136768,0
1.7,-0.720027350721807,-21.2899984382944,20.5699710875726,-5.63027531654122e-05,20.2689911395484,-0.00114120000504192,0
1.8,-0.720032809881321,-21.2899980597805,20.5699652498992,-6.02312109273449e-05,21.6832359338441,-0.00130600755711875,0
1.9,-0.720038536090705,-21.2899976312906,20.5699590951999,-6.25745699205304e-05,22.5268451713909,-0.00140960764826616,0
2,-0.720044351513721,-21.289997153696,20.5699528021823,-6.29311059036974e-05,22.655198125331,-0.00142571667249445,0
2.1,-0.720050040449614,-21.2899966290003,20.5699465885507,-6.09258425421705e-05,21.9333033151813,-0.0013363049842104,0
2.2,-0.720055352962419,-21.2899960602922,20.5699407073298,-5.62306978796768e-05,20.2430512366836,-0.00113828089825277,0
2.3,-0.720060010488321,-21.289995451649,20.5699354411607,-4.8584735933453e-05,17.4905049360429,-0.000849771563660402,0
2.4,-0.720063713390815,-21.2899948079933,20.5699310946025,-3.78136726595913e-05,13.6129221574529,-0.00051475458240242,0
2.5,-0.720066150347893,-21.2899941349055,20.5699279845576,-2.38477491521523e-05,8.5851896947748,-0.000204737450264633,0
2.6,-0.720067009367902,-21.2899934383962,20.5699264290283,-6.73708437205574e-06,2.42535037394006,-1.63397901010311e-05,0
2.7,-0.720065990144835,-21.2899927246449,20.5699267345,1.33363432268248e-05,-4.80108356165686,-6.40288982389224e-05,0
2.8,-0.720062817383429,-21.2899919997111,20.5699291823276,3.60508587987438e-05,-12.9783091675477,-0.000467879191245702,0
2.9,-0.720057254653728,-21.2899912692269,20.5699340145731,6.09420539749898e-05,-21.9391394309963,-0.00133701621936861,0
3,-0.720049118277267,-21.2899905380785,20.5699414198012,8.74050448015904e-05,-31.4658161285723,-0.00275027106843647,0
3.1,-0.720038290707517,-21.2899898100857,20.5699515193782,0.00011470232257336,-41.2928361264096,-0.00473638420934034,0
3.2,-0.720024732848316,-21.2899890876884,20.5699643548401,0.000141977267180168,-51.1118161848605,-0.00725671598254159,0
3.3,-0.720008494758957,-21.2899883716468,20.5699798768879,0.000168273143837898,-60.578331781643,-0.0101937063373523,0
3.4,-0.719989724224412,-21.2899876607643,20.5699979365399,0.000192557147891549,-69.3205732409573,-0.0133481718734859,0
3.5,-0.719968672724313,-21.2899869516372,20.5700182789129,0.000213748813585627,-76.9495728908256,-0.0164478799113347,0
3.6,-0.719945698412804,-21.2899862384379,20.5700405400251,0.000230751876904829,-83.0706756857381,-0.0191687143302364,0
3.7,-0.719921265820801,-21.2899855127333,20.5700642469125,0.000242488494586917,-87.2958580512897,-0.0211682412025304,0
3.8,-0.719895942108021,-21.2899847633408,20.5700888212327,0.000247934583877716,-89.2564501959777,-0.0221297608377418,0
3.9,-0.71987038981845,-21.2899839762233,20.5701135864048,0.000246154969684817,-88.6157890865341,-0.021813216876192,0
4,-0.719845356224656,-21.2899831344215,20.5701377781968,0.000236337012175954,-85.0813243833431,-0.0201078659967324,0
4.1,-0.719821659475812,-21.2899822180222,20.5701605585463,0.00021782143839488,-78.4157178221567,-0.0170806244487892,0
4.2,-0.719800171886629,-21.2899812041612,20.5701810322746,0.000190129211191922,-68.4465160290915,-0.0130136821014464,0
4.3,-0.719781800812843,-21.2899800670582,20.5701982662454,0.000152983428912102,-55.0740344083565,-0.00842541462781344,0
4.4,-0.719767467650477,-21.2899787780815,20.570211310431,0.000106325448321094,-38.277161395594,-0.00406983634584542,0
4.5,-0.719758085565722,-21.2899773058411,20.5702192202753,5.03246486644527e-05,-18.1168735192032,-0.00091172529475223,0
4.6,-0.719754536609763,-21.2899756163104,20.5702210797006,-1.46185055848145e-05,5.26266201053345,-7.69322539919745e-05,0
4.7,-0.719757648895573,-21.2899736729755,20.5702160240799,-8.78762021186588e-05,31.635432762717,-0.00278000168356776,0
4.8,-0.719768174512886,-21.2899714370139,20.570203262501,-0.000168603677260783,60.6973238138819,-0.010233791994909,0
4.9,-0.71978676883267,-21.2899688675064,20.5701820986737,-0.000255755899152887,92.0721236950391,-0.0235479887825405,0
