t,z1,z2,rel,vrel,Fpto,Ppto,x1,x2,Tmoor
0.0,-0.719999999999999,-21.5,20.78,0.0,-7.37497126803516e-13,-0.0,2.5642598989143902e-23,-6.87387089031566e-21,-6.410649747285975e-19
0.1,-0.719999809905609,-21.4999817444319,20.7799819345263,-0.0003831384233415,459.766108009898,-0.176154061728808,-3.3158187342075e-10,-4.357281845707669e-11,8.28954683551875e-06
0.2,-0.719998017028047,-21.4999182652212,20.7799202481931,-0.0008718901739134,1046.26820869614,-0.912230970440189,-6.4211076514725805e-09,-9.9930097280927e-10,0.0001605276912868145
0.3,-0.719991807968047,-21.4997976144191,20.7798058064511,-0.0014255310679309,1710.63728151712,-2.43856659076358,-3.74323379657286e-08,-6.481920167158661e-09,0.000935808449143215
0.4,-0.719977621833376,-21.4996130875808,20.7796354657475,-0.0019764258011493,2371.71096137926,-4.68751073693879,-1.3353440560435e-07,-2.56728547490159e-08,0.0033383601401087504
0.5,-0.719951904833131,-21.4993641993034,20.7794122944702,-0.0024747845846542,2969.74150158511,-7.34947048853085,-3.60672584780188e-07,-7.68998141981423e-08,0.009016814619504699
0.6,-0.719911745501733,-21.4990543915161,20.7791426460144,-0.0029057426960791,3486.89123529498,-10.1320087389808,-8.12894158539449e-07,-1.91563247750325e-07,0.020322353963486226
0.7,-0.719855177297969,-21.4986879772236,20.7788327999256,-0.0032829529812078,3939.54357744946,-12.9333363321861,-1.61290942375751e-06,-4.17877282501096e-07,0.04032273559393775
0.8,-0.71978114857972,-21.498268049967,20.7784869013873,-0.0036318979107746,4358.27749292956,-15.828818921147,-2.9116383330171e-06,-8.23918551395864e-07,0.07279095832542751
0.9,-0.719689301621951,-21.4977958775137,20.7781065758918,-0.0039750842053303,4770.1010463964,-18.9615533273601,-4.8870596190363e-06,-1.49957046245465e-06,0.12217649047590749
1.0,-0.719579730238976,-21.4972713931853,20.7776916629463,-0.004325062648334,5190.07517800082,-22.4474002944169,-7.74218397353152e-06,-2.55707347484686e-06,0.19355459933828797
1.1,-0.719452825782607,-21.4966940731765,20.7772412473939,-0.0046849839749918,5621.98076999018,-26.3388898151162,-1.17016961895493e-05,-4.13001508280389e-06,0.2925424047387325
1.2,-0.719309233737771,-21.4960636312838,20.776754397546,-0.0050530582699996,6063.66992399962,-30.6400774560147,-1.70068173360508e-05,-6.37070312861601e-06,0.42517043340127
1.3,-0.719149879791516,-21.4953802994382,20.7762304196466,-0.00542710355446,6512.52426535201,-35.344143588999,-2.3908140224183e-05,-9.44596077263016e-06,0.597703505604575
1.4,-0.718976005886049,-21.4946447537573,20.7756687478713,-0.0058070302522343,6968.43630268123,-40.4659204204381,-3.26564545746917e-05,-1.35314633669212e-05,0.8164113643672924
1.5,-0.718789174314541,-21.4938578797593,20.7750687054448,-0.0061950231939254,7434.02783271053,-46.0539748479291,-4.34917977453148e-05,-1.88048081918411e-05,1.08729494363287
