t,z1,z2,rel,vrel,Fpto,Ppto,Tmoor
0,-0.719999999999999,-21.29,20.57,0,1.15707158431597e-26,0,0
0.1,-0.720000000015958,-21.2899999999738,20.5699999999579,-2.93508462434269e-09,0.000704420309842172,-2.06753322049247e-12,0
0.2,-0.720000001737723,-21.2899999993944,20.5699999976567,-6.12465124551745e-08,0.0146991629892418,-9.00272469101237e-10,0
0.3,-0.72000001650747,-21.2899999960459,20.5699999795384,-3.61663789320706e-07,0.0867993094369726,-3.1392167161396e-08,0
0.4,-0.72000007955052,-21.2899999845157,20.5699999049652,-1.26389818268449e-06,0.303335563844279,-3.83385267886358e-07,0
0.5,-0.72000026611229,-21.2899999547171,20.5699996886048,-3.29943394748698e-06,0.791864147396872,-2.61270344971907e-06,0
0.6,-0.720000706182635,-21.2899998906603,20.5699991844776,-7.14320272140062e-06,1.71436865313614,-1.2246082828566e-05,0
0.7,-0.720001596063046,-21.2899997695493,20.5699981734862,-1.35756902377652e-05,3.25816565706363,-4.42318477036205e-05,0
0.8,-0.720003206438637,-21.2899995611627,20.5699963547241,-2.34467474213957e-05,5.62721938113495,-0.000131939991514254,0
0.9,-0.720005887253052,-21.2899992274338,20.5699933401808,-3.76437107851807e-05,9.03449058844333,-0.000340091750802798,0
1,-0.720010069659338,-21.2899987221614,20.5699886525021,-5.70614082178891e-05,13.6947379722935,-0.000781441033874066,0
1.1,-0.720016265049004,-21.2899979908268,20.5699817257778,-8.25710374152755e-05,19.8170489796661,-0.00163631429276036,0
1.2,-0.720025060973619,-21.2899969705262,20.5699719095525,-0.000114986722819044,27.5968134765706,-0.00317326714191929,0
1.3,-0.720037113774207,-21.2899955900448,20.5699584762706,-0.000155030541439088,37.2073299453809,-0.00576827250693521,0
1.4,-0.720053137872114,-21.2899937700942,20.5699406322221,-0.000203297823102986,48.7914775447163,-0.00991920117081903,0
1.5,-0.720073891851595,-21.289991423721,20.5699175318694,-0.000260224556018224,62.4538934443738,-0.0162520366931716,0
1.6,-0.720100161613512,-21.2899884568823,20.5698882952688,-0.000326058265360549,78.2539836865311,-0.025515358178383,0
1.7,-0.720132740982823,-21.2899847691744,20.5698520281916,-0.00040083325453587,96.1999810886084,-0.038560151506036,0
1.8,-0.720172410222819,-21.2899802546994,20.5698078444766,-0.0004843508160741,116.244195857783,-0.0563029711275949,0
1.9,-0.720219912964872,-21.2899748030563,20.5697548900914,-0.000576164911807187,138.279578833724,-0.0796718413434678,0
2,-0.720275932112337,-21.2899683004461,20.5696923683338,-0.000675573777186799,162.137706524831,-0.109535982821385,0
2.1,-0.72034106532109,-21.2899606308806,20.5696195655595,-0.000781617828518181,187.588278844363,-0.146622343165794,0
2.2,-0.720415800690763,-21.2899516774859,20.5695358767951,-0.000893084110666654,214.340186559997,-0.191423814894059,0
2.3,-0.720500493314024,-21.28994132389,20.569440830576,-0.0010085173298822,242.044159171727,-0.244105729121452,0
2.4,-0.720595343324216,-21.2899294556836,20.5693341123594,-0.00112623730240494,270.296952577185,-0.304418510718805,0
2.5,-0.720700376053195,-21.2899159619399,20.5692155858867,-0.00124436243998159,298.646985595581,-0.371625091688864,0
2.6,-0.720815424863712,-21.2899007367827,20.569085311919,-0.00136083870176778,326.601288424267,-0.444451673334963,0
2.7,-0.720940117154978,-21.2898836809908,20.5689435638358,-0.00147347327277002,353.633585464804,-0.521069636536221,0
2.8,-0.721073863959756,-21.2898647036251,20.5687908396653,-0.00157997208353873,379.193300049293,-0.599114828342807,0
2.9,-0.721215853456851,-21.2898437236703,20.5686278702134,-0.00167798016672564,402.715240014152,-0.6757481855819,0
3,-0.721365048618424,-21.2898206716794,20.568455623061,-0.00176512375779723,423.629701871335,-0.747758851281652,0
3.1,-0.721520189099834,-21.289795491411,20.5682753023112,-0.00183905299486796,441.372718768308,-0.81170782030387,0
3.2,-0.721679797364253,-21.2897681414506,20.5680883440863,-0.00189748406088481,455.396174612352,-0.864106982714853,0
3.3,-0.721842188920075,-21.289738596805,20.5678964078849,-0.00193823964320228,465.177514368547,-0.901625499475418,0
3.4,-0.722005486439986,-21.2897068504613,20.5677013640213,-0.00195928666168098,470.228798803435,-0.921313013433841,0
3.5,-0.722167637430971,-21.2896729149,20.567505277469,-0.00195877033537525,470.104880490058,-0.920827494419051,0
3.6,-0.722326435038926,-21.2896368235513,20.5673103885124,-0.00193504381602282,464.410515845476,-0.898654696782757,0
3.7,-0.722479541502917,-21.2895986321852,20.5671190906823,-0.00188669280819573,452.806273966973,-0.854306340599392,0
3.8,-0.722624513726046,-21.2895584202218,20.5669339064957,-0.00181255481353467,435.013155248319,-0.788485188496245,0
3.9,-0.72275883040442,-21.2895162919512,20.5667574615468,-0.00171173287059637,410.815888943125,-0.703207060867214,0
4,-0.722879920153439,-21.2894723776474,20.566592457494,-0.00158360390181324,380.064936435177,-0.601872316281149,0
4.1,-0.722985190092686,-21.2894268345623,20.5664416444696,-0.00142782201324737,342.677283179368,-0.489282168363305,0
4.2,-0.723072054394894,-21.2893798477835,20.5663077933886,-0.00124431730924224,298.636154218136,-0.37159813585916,0
4.3,-0.723137962369162,-21.2893316309377,20.5661936685686,-0.00103329097103183,247.989833047637,-0.256245655395814,0
4.4,-0.72318042573038,-21.2892824267232,20.5661020009928,-0.000795207495119997,190.849798828799,-0.151765190470804,0
4.5,-0.723197044800717,-21.2892325072495,20.5660354624488,-0.00053078508468777,127.388420325064,-0.0676158734704802,0
4.6,-0.723185533490664,-21.2891821741678,20.5659966406771,-0.000240985228573224,57.8364548575741,-0.0139377312937174,0
4.7,-0.723143743009892,-21.2891317585697,20.5659880155598,7.29975165611503e-05,-17.5194039746761,-0.0012788729817829,0
4.8,-0.723069684356823,-21.289081620637,20.5660119362802,0.000409744605320107,-98.3387052768304,-0.0402937539813452,0
4.9,-0.722961549723664,-21.2890321490228,20.5660705992991,0.000767620647029072,-184.228955286976,-0.141417949858879,0
5,-0.722817733025806,-21.2889837599483,20.5661660269225,0.00114477800803809,-274.746721929141,-0.314524005045036,0
5.1,-0.722636849815508,-21.2889368959998,20.5663000461843,0.00153915850230487,-369.39804055317,-0.568562134852172,0
5.2,-0.722417756866541,-21.2888920246144,20.5664742677479,0.00194849206627718,-467.63809590652,-0.911189119762823,0
5.3,-0.722159571715888,-21.2888496362454,20.5666900645295,0.00237029259813332,-568.870223551999,-1.34838888018375,0
5.4,-0.721861692419857,-21.2888102422022,20.5669485497823,0.00280185142734707,-672.444342563295,-1.88408914102243,0
5.5,-0.72152381772587,-21.2887743721648,20.5672505544389,0.00324022915207319,-777.654996497564,-2.51978038990678,0
5.6,-0.72114596777946,-21.2887425713757,20.5675966035962,0.00368224682319222,-883.739237566131,-3.2541460000582,0
5.7,-0.720728505382567,-21.2887153975176,20.567986892135,0.00412447765050393,-989.874636120941,-4.08271581348153,0
5.8,-0.720272157699061,-21.2886934172911,20.568421259592,0.00456324054620604,-1095.17773108945,-4.99755942780931,0
5.9,-0.719778038172226,-21.2886772027093,20.568899164537,0.00499459689418629,-1198.70325460471,-5.98703955249968,0
6,-0.719247668284321,-21.2886673271327,20.5694196588484,0.00541435193508364,-1299.44446442007,-7.03564965046655,0
6.1,-0.718682998656437,-21.2886643610709,20.5699813624145,0.00581806208489307,-1396.33490037433,-8.12396314168083,0
6.2,-0.718086428865846,-21.2886688677822,20.5705824389164,0.00620104936154443,-1488.25184677066,-9.22872316423453,0
6.3,-0.717460825253962,-21.2886813987052,20.5712205734512,0.00655842388585302,-1574.02173260472,-10.3231017279666,0
6.4,-0.716809535917061,-21.2887024887597,20.5718929528426,0.00688511516062108,-1652.42763854905,-11.3771545860034,0
6.5,-0.716136402018993,-21.2887326515566,20.5725962495376,0.00717591252755119,-1722.21900661228,-12.3584929447358,0
6.6,-0.715445764543155,-21.2887723745576,20.5733266100145,0.00742551487128172,-1782.12356910761,-13.2331850648702,0
6.7,-0.714742465612463,-21.2888221142268,20.5740796486143,0.00762858929971352,-1830.86143193124,-13.9668899288888,0
6.8,-0.714031843550352,-21.288882291217,20.5748504476667,0.0077798381964751,-1867.16116715402,-14.5262117671999,0
6.9,-0.713319720932283,-21.2889532856341,20.5756335647018,0.0078740737305162,-1889.77769532388,-14.8802489072652,0
7,-0.712612384982322,-21.2890354324196,20.5764230474372,0.00790629863319107,-1897.51167196585,-15.0022939385277,0
7.1,-0.711916559799249,-21.2891290168939,20.5772124570947,0.00787179182574696,-1889.23003817927,-14.8716255714952,0
7.2,-0.711239370046268,-21.2892342705002,20.5779949004539,0.00776619730740493,-1863.88735377718,-14.4753169482104,0
7.3,-0.710588295901964,-21.2893513667845,20.5787630708825,0.00758561459992254,-1820.5475039814,-13.8099717260539,0
7.4,-0.70997111924213,-21.2894804176516,20.5795092984094,0.00732668898841443,-1758.40535721946,-12.8832891679087,0
7.5,-0.709395861196285,-21.2896214699275,20.5802256087312,0.00698669979629198,-1676.80795111007,-11.7153537704415,0
7.6,-0.708870711395157,-21.2897745022627,20.5809037908676,0.00656364497719005,-1575.2747945256,-10.3395444927821,0
7.7,-0.708403949390355,-21.2899394224044,20.581535473014,0.00605632038887819,-1453.51689333076,-8.80296399665796,0
7.8,-0.708003858883423,-21.2901160648647,20.5821122059812,0.00546439222198933,-1311.45413327744,-7.16629976537698,0
7.9,-0.707678635545104,-21.2903041890104,20.5826255534653,0.00478846117799494,-1149.23068271878,-5.50304650875951,0
8,-0.707436289336911,-21.2905034775939,20.583067188257,0.00403011711490572,-967.228107577373,-3.89804255036545,0
8.1,-0.707284542365745,-21.2907135357453,20.5834289933796,0.00319198299600276,-766.075919040666,-2.44530130722499,0
8.2,-0.707230723410028,-21.2909338904398,20.5837031670298,0.00227774707952084,-546.659299085008,-1.24515162198379,0
8.3,-0.707281660353225,-21.291163990452,20.5838823300988,0.00129218237202895,-310.123769286946,-0.400736467819764,0
8.4,-0.707443571850455,-21.2914032068053,20.5839596349549,0.000241152435528126,-57.8765845267462,-0.0139570793186743,0
8.5,-0.70772195963734,-21.2916508337192,20.5839288740818,-0.000868397307730313,208.415353855277,-0.180987332177583,0
8.6,-0.708121502967888,-21.2919060900528,20.5837845870849,-0.00202846357995034,486.831259188092,-0.987519478844407,0
8.7,-0.708645956741186,-21.2921681212407,20.5835221644995,-0.00323002531457251,775.206075497395,-2.503935247867,0
8.8,-0.709298054942437,-21.292436001708,20.5831379467655,-0.0044631004635187,1071.14411124448,-4.78062377939058,0
8.9,-0.710079421081257,-21.292708737751,20.5826293166697,-0.00571682011512542,1372.0368276301,-7.84368773488862,0
9,-0.71099048735433,-21.2929852708625,20.5819947835082,-0.00697952033655105,1675.08488077224,-11.6912889907991,0
9.1,-0.712030424285356,-21.2932644814761,20.5812340571907,-0.00823885193725997,1977.32446494239,-16.2908834985821,0
9.2,-0.713197082597162,-21.2935451931015,20.5803481105044,-0.00948190806303033,2275.65793512728,-21.5775793237823,0
9.3,-0.714486949040396,-21.2938261768174,20.579339227777,-0.0106953691681212,2566.8886003491,-27.4538211941756,0
9.4,-0.71589511783468,-21.2941061560857,20.578211038251,-0.0118656644777481,2847.75947465952,-33.790558439638,0
9.5,-0.717415279263562,-21.2943838118495,20.5769685325859,-0.012979148551109,3114.99565226616,-40.4299913068211,0
9.6,-0.719039726798364,-21.2946577878754,20.575618061077,-0.0140222910007835,3365.34984018804,-47.1899147785569,0
9.7,-0.720759383904166,-21.2949266962989,20.5741673123947,-0.0149818768376492,3595.65044103579,-53.8695920588372,0
9.8,-0.722563851401269,-21.2951891233354,20.5726252719341,-0.0158452143174158,3802.85143617978,-60.2569960235609,0
9.9,-0.724441475918454,-21.2954436351163,20.5710021591978,-0.0166003465957956,3984.08318299093,-66.1371617041297,0
10,-0.726379439583798,-21.2956887836164,20.5693093440326,-0.01723626298726,4136.70311694239,-71.3013028238372,0
10.1,-0.728363870662104,-21.2959231126382,20.5675592419761,-0.0177431052011343,4258.34524827221,-75.556267722844,0
10.2,-0.730379974375055,-21.296145163824,20.5657651894489,-0.0181123636308302,4346.96727139924,-78.7338519109007,0
10.3,-0.732412182644808,-21.2963534826692,20.5639413000244,-0.0183370586260279,4400.89407024669,-80.6994525730521,0
10.4,-0.73444432099982,-21.296546624517,20.5621023035172,-0.0184119017063758,4418.85640953018,-81.3595498668584,0
10.5,-0.736459790390644,-21.2967231605129,20.5602633701222,-0.0183334318938238,4400.02365451769,-80.6675340013136,0
10.6,-0.738441761203291,-21.2968816835074,20.5584399223041,-0.0181001227547553,4344.02946114126,-78.6274664969303,0
10.7,-0.74037337634693,-21.297020813893,20.5566474375461,-0.0177124563480555,4250.98952353331,-75.295466371625,0
10.8,-0.74223795994968,-21.2971392053677,20.554901245418,-0.0171729610559275,4121.5106534226,-70.7785419428168,0
10.9,-0.744019227937773,-21.2972355506151,20.5532163226773,-0.0164862112050545,3956.69068921307,-65.2308383754393,0
11,-0.745701496612732,-21.2973085868965,20.5516070902838,-0.015658787431669,3758.10898360055,-58.8474297192465,0
11.1,-0.747269885288151,-21.2973571015459,20.5500872162578,-0.0146991978624809,3527.8074869954,-51.8559402720868,0
11.2,-0.748710509107106,-21.2973799373611,20.548669428254,-0.0136177613259458,3268.26271822699,-44.5064216473022,0
11.3,-0.750010658334343,-21.2973759978818,20.5473653395475,-0.0124264549237274,2982.34918169458,-37.0600276731432,0
11.4,-0.751158960697964,-21.2973442525445,20.5461852918465,-0.0111387293290015,2673.29503896034,-29.7771098555416,0
11.5,-0.752145523734811,-21.2972837417007,20.5451382179659,-0.00976929608798126,2344.63106111549,-22.9053950531149,0
11.6,-0.752962054556445,-21.2971935814855,20.5442315269291,-0.00833389194100029,2000.13406584006,-16.6689011722246,0
11.7,-0.753601954980738,-21.2970729685202,20.5434710135394,-0.00684902571546561,1643.76617171173,-11.2581967802661,0
11.8,-0.75406039054603,-21.2969211844317,20.5428607938857,-0.00533171365148949,1279.61127635748,-6.82252091075507,0
11.9,-0.754334332516802,-21.296737600174,20.5424032676572,-0.00379920909083216,911.810181799727,-3.46415753180685,0
12,-0.754422572578616,-21.2965216801325,20.5420991075539,-0.00226873229307866,544.495750338868,-1.23531509223789,0
12.1,-0.754325710482124,-21.2962729859988,20.5419472755167,-0.000757205755238237,181.729381257174,-0.137606533383816,0
12.2,-0.754046115410535,-21.2959911804033,20.5419450649928,0.000719000169554448,-172.560040693076,-0.124070698516644,0
12.3,-0.753587862294282,-21.295676030296,20.5420881680018,0.00214430729238827,-514.633750173185,-1.10353290340548,0
12.4,-0.752956644667645,-21.2953274100727,20.542370765405,0.0035041520248562,-840.996485965487,-2.94697953919291,0
12.5,-0.752159665946802,-21.2949453044458,20.542785638499,0.00478518789727633,-1148.44509534632,-5.49552557093756,0
12.6,-0.751205511204201,-21.2945298110678,20.5433242998636,0.0059754667071865,-1434.11200972475,-8.56948856848659,0
12.7,-0.750104001624241,-21.2940811429155,20.5439771412912,0.00706459766561147,-1695.50343974676,-11.9780496424712,0
12.8,-0.74886603385826,-21.2935996304552,20.5447335965969,0.00804388461284777,-1930.53230708346,-15.5289791195541,0
12.9,-0.747503406466169,-21.2930857236065,20.5455823171403,0.00890644192109058,-2137.54606106173,-19.0379298465023,0
13,-0.746028635555643,-21.292539993531,20.5465113579754,0.00964729005543375,-2315.34961330409,-22.336849299281,0
13.1,-0.744454761626702,-21.2919631342706,20.5475083726439,0.0102634319084208,-2463.22365802099,-25.2811282893095,0
13.2,-0.74279514952217,-21.2913559642634,20.5485608147412,0.0107539109522864,-2580.93862854872,-27.755184184729,0
13.3,-0.741063283292338,-21.290719427762,20.5496561444697,0.0111198519789334,-2668.76447494402,-29.6762659280135,0
13.4,-0.739272557725204,-21.2900545961761,20.5507820384509,0.0113644847476188,-2727.47633942851,-30.9963632589265,0
13.5,-0.737436068286858,-21.2893626693559,20.551926601069,0.0114931502753623,-2758.35606608694,-31.7022007804944,0
13.6,-0.735566401270876,-21.2886449768269,20.553078575556,0.0115132888381402,-2763.18932115363,-31.8133967689062,0
13.7,-0.733675426076179,-21.2879029789758,20.5542275528996,0.0114344080634383,-2744.25793522517,-31.3789650626931,0
13.8,-0.731774091718414,-21.2871382681787,20.5553641764603,0.0112680288529234,-2704.3269247016,-30.4724338152752,0
13.9,-0.729872229922986,-21.2863525698507,20.5564803399277,0.0110276063445952,-2646.62552270285,-29.1859444059256,0
14,-0.727978367434108,-21.2855477433846,20.5575693759505,0.0107284227694842,-2574.82146467619,-27.6237732289886,0
14.1,-0.726099550483365,-21.2847257829352,20.5586262324518,0.010387448933186,-2492.98774396465,-25.8957828814915,0
14.2,-0.724241184669946,-21.2838888179928,20.5596476333229,0.0100231711991686,-2405.56108780047,-24.1113506130825,0
14.3,-0.722406893783042,-21.2830391136816,20.5606322198986,0.00965538129515203,-2317.29151083648,-22.3743331091452,0
14.4,-0.720598401317272,-21.2821790707089,20.5615806693916,0.00930492701385829,-2233.18248332598,-20.7796000159751,0
14.5,-0.718815438563787,-21.2813112248838,20.56249578632,0.00899342292340818,-2158.42150161796,-19.411597411028,0
14.6,-0.717055683176056,-21.2804382461223,20.5633825629462,0.00874292150905356,-2098.30116217285,-18.3452823632331,0
14.7,-0.715314731987451,-21.2795629368516,20.5642482048642,0.00857554668647289,-2058.13120475349,-17.6496002332502,0
14.8,-0.713586111579396,-21.2786882297297,20.5651021181503,0.00851309329075683,-2043.14238978163,-17.3934617705109,0
14.9,-0.711861329654621,-21.2778171845992,20.5659558549446,0.00857659787470779,-2058.38348992987,-17.6539274650661,0
15,-0.710129969656911,-21.276952984602,20.5668230149451,0.00878588785681312,-2108.61308563515,-18.5260381037991,0
15.1,-0.708379830304082,-21.2760989313903,20.5677191010863,0.00915911765134059,-2198.18823632174,-20.1334646762637,0
15.2,-0.706597110779587,-21.2752584393799,20.5686613286003,0.00971230180044738,-2330.95243210736,-22.6389135031135,0
15.3,-0.704766641284749,-21.2744350290053,20.5696683877206,0.0104588562282901,-2510.12549478961,-26.2530416649701,0
15.4,-0.702872157518648,-21.2736323189496,20.5707601614309,0.0114091594795721,-2738.1982750973,-31.2405408072744,0
15.5,-0.700896616464682,-21.2728540173356,20.571957400871,0.0125701461360866,-3016.8350726608,-37.9220577318178,0
15.6,-0.698822549662889,-21.2721039118799,20.573281362217,0.0139449444910822,-3346.78667785971,-46.670754446247,0
15.7,-0.696632448979784,-21.2713858590222,20.5747534100424,0.015532569991249,-3727.81679789975,-57.9025753279317,0
15.8,-0.694309178797351,-21.2707037720585,20.5763945932612,0.0173276849413932,-4158.64438593437,-72.0596797027646,0
15.9,-0.691836407571778,-21.2700616083126,20.5782252007408,0.0193204335413124,-4636.90404991495,-89.5869965338239,0
16,-0.689199050899187,-21.2694633553933,20.5802643044941,0.0214963595423062,-5159.12629015347,-110.902433657303,0
16.1,-0.686383717602194,-21.2689130165891,20.5825292989869,0.0238364117436907,-5720.73881848577,-136.361885955541,0
16.2,-0.683379149941608,-21.2684145954582,20.5850354455166,0.0263170402822886,-6316.08966774925,-166.220786212704,0
16.3,-0.680176648879222,-21.2679720796748,20.5877954307956,0.0289103842931132,-6938.49223034714,-200.594476794116,0
16.4,-0.67677047537547,-21.2675894241954,20.5908189488199,0.031584549133488,-7580.29179203713,-239.420098551772,0
16.5,-0.673158218998577,-21.2672705338069,20.5941123148083,0.0343039690596096,-8232.95257430629,-282.422950378236,0
16.6,-0.669341125636635,-21.2670192451217,20.5976781194851,0.0370298491110229,-8887.16378664547,-329.090334044429,0
16.7,-0.665324376821683,-21.2668393080809,20.6015149312592,0.039720678070049,-9532.96273681176,-378.655743922673,0
16.8,-0.661117314067926,-21.2667343670284,20.6056170529604,0.042332802780224,-10159.8726672537,-430.095885895041,0
16.9,-0.656733602662843,-21.2667079414181,20.6099743387553,0.0448210528729297,-10757.0526895031,-482.14242735311,0
17,-0.652191330494279,-21.2667634062168,20.6145720757225,0.0471394040881133,-11313.4569811472,-533.309620267782,0
17.1,-0.647513038711423,-21.2669039720666,20.6193909333552,0.0492416678873642,-11818.0002929674,-581.938045519073,0
