t,z1,z2,rel,vrel,Fpto,Ppto,Tmoor
0,-0.719999999999999,-21.29,20.57,0,1.15707158431597e-26,0,0
0.1,-0.7200000005028,-21.2899999999853,20.5699999994825,-2.14288352307427e-08,0.0257146022768908,-5.51033975215574e-10,0
0.2,-0.720000010167873,-21.2899999996783,20.5699999895104,-2.25497769579124e-07,0.270597323494947,-6.10190929021913e-08,0
0.3,-0.720000060081869,-21.289999998026,20.5699999379441,-9.11742979856218e-07,1.09409157582747,-9.97530313580523e-07,0
0.4,-0.720000214572615,-21.289999992757,20.5699997781844,-2.45704111948149e-06,2.94844934337777,-7.24446127538737e-06,0
0.5,-0.7200005752183,-21.2899999802116,20.5699994049933,-5.24405967104634e-06,6.29287160525558,-3.30001942001934e-05,0
0.6,-0.720001278406126,-21.2899999554902,20.5699986770841,-9.60206435087675e-06,11.5224772210521,-0.000110639567758054,0
0.7,-0.720002488299478,-21.2899999128484,20.569997424549,-1.5769501550469e-05,18.9234018605628,-0.000298412614980294,0
0.8,-0.720004387082298,-21.2899998462064,20.5699954591241,-2.38726936399209e-05,28.6472323679051,-0.000683886601950624,0
0.9,-0.720007163513877,-21.2899997496572,20.5699925861434,-3.39115990967674e-05,40.6939189161209,-0.00137999586395985,0
1,-0.720011000117768,-21.289999617906,20.5699886177882,-4.57474906511384e-05,54.896988781366,-0.00251139948105119,0
1.1,-0.720016059122873,-21.2899994466139,20.569983387491,-5.90925231679912e-05,70.9110278015894,-0.00419031155323149,0
1.2,-0.720022467466119,-21.289999232647,20.5699767651808,-7.35039719277802e-05,88.2047663133361,-0.00648340066699187,0
1.3,-0.720030301473884,-21.2899989742268,20.5699686727529,-8.83860099933691e-05,106.063211992043,-0.00937450411505751,0
1.4,-0.720039572058205,-21.2899986709744,20.5699590989161,-0.000103000529451599,123.600635341919,-0.0127309308807717,0
1.5,-0.720050211331333,-21.2899983238317,20.5699481125004,-0.000116487058733999,139.784470480798,-0.0162830818229977,0
1.6,-0.720062061497988,-21.2899979348452,20.5699358733472,-0.000127890956312504,153.469147575005,-0.0196273160478323,0
1.7,-0.720074866791578,-21.2899975068063,20.5699226400147,-0.000136198758394002,163.438510072802,-0.0222601221456812,0
1.8,-0.720088269117234,-21.2899970427545,20.5699087736373,-0.000140379510717907,168.455412861488,-0.0236476884352787,0
1.9,-0.720101807957555,-21.2899965453633,20.5698947374058,-0.000139430845752622,167.317014903146,-0.0233291528967496,0
2,-0.720114924974791,-21.2899960162357,20.5698810912609,-0.000132428374617751,158.914049541301,-0.0210447292846793,0
2.1,-0.720126973594134,-21.2899954551466,20.5698684815525,-0.000118576688422537,142.292026107044,-0.0168725172447063,0
2.2,-0.72013723367294,-21.2899948592726,20.5698576255997,-9.72599966859504e-05,116.71199602314,-0.0113514083464213,0
2.3,-0.720144931156149,-21.2899942224507,20.5698492912946,-6.80902410835953e-05,81.7082893003139,-0.00556353711698652,0
2.4,-0.720149262398241,-21.2899935345128,20.5698442721145,-3.09504393008117e-05,37.1405271609741,-0.00114951563149588,0
2.5,-0.720149422607875,-21.2899927807392,20.5698433581313,1.39689645970514e-05,-16.7627575164614,-0.000234158366296408,0
2.6,-0.720144637652393,-21.289991941476,20.5698473038236,6.61428492456192e-05,-79.3714190947425,-0.00524985180759441,0
2.7,-0.720134198254581,-21.2899909919543,20.5698567936997,0.000124695161396346,-149.634193675616,-0.018658659930793,0
2.8,-0.720117495432795,-21.2899899023457,20.5698724069129,0.000188395252285044,-226.074302742052,-0.0425913253002543,0
2.9,-0.720094055886673,-21.2899886380797,20.5698945821931,0.000255668001534082,-306.801601840899,-0.0784393524101178,0
3,-0.720063575924751,-21.2899871604369,20.5699235845121,0.000324618433899698,-389.542120679636,-0.126452553152991,0
3.1,-0.720025952476082,-21.2899854274217,20.5699594749456,0.000393070961330358,-471.685153596429,-0.185405736769406,0
3.2,-0.719981309733019,-21.289983394906,20.570002085173,0.000458622749917932,-550.347299901517,-0.252401792090743,0
3.3,-0.719930020042508,-21.2899810180194,20.5700509979769,0.000518710048693921,-622.452058432703,-0.322872137539258,0
3.4,-0.719872717799479,-21.2899782527502,20.5701055349507,0.000570685661591238,-684.822793909483,-0.390818549214993,0
3.5,-0.719810305296413,-21.2899750577098,20.5701647524134,0.000611905135536119,-734.286162643341,-0.44931347387457,0
3.6,-0.719743949742476,-21.2899713959994,20.570227446257,0.000639818716919615,-767.782460303536,-0.491241588624794,0
3.7,-0.719675070972407,-21.2899672371111,20.5702921661387,0.000652065732384894,-782.478878861871,-0.510227663220777,0
3.8,-0.71960531970749,-21.289962558789,20.5703572390815,0.000646567807192808,-775.881368631368,-0.501659915157739,0
3.9,-0.719536546591574,-21.2899573487723,20.5704208021807,0.000621617263905528,-745.940716686633,-0.463689627342474,0
4,-0.719470762587481,-21.289951606344,20.5704808437565,0.000575957151224965,-691.148581469956,-0.398071968056612,0
4.1,-0.719410091665573,-21.289945343611,20.5705352519454,0.000508849629417639,-610.619555301166,-0.310713534430162,0
4.2,-0.71935671703082,-21.2899385864522,20.5705818694214,0.000420129864163394,-504.155836996072,-0.211810923314342,0
4.3,-0.719312822403637,-21.2899313750795,20.5706185526758,0.000310243124519486,-372.291749423382,-0.115500955573935,0
4.4,-0.719280530082617,-21.2899237641713,20.5706432340887,0.000180263406930639,-216.316088316767,-0.0389938750538893,0
4.5,-0.71926183766724,-21.2899158225557,20.5706539848884,3.18925788105955e-05,-38.2710945727152,-0.00122056389982807,0
4.6,-0.719258555401641,-21.2899076324338,20.5706490770321,-0.000132560281361176,159.072337633411,-0.0210866738334649,0
4.7,-0.719272246117104,-21.2898992881576,20.5706270420405,-0.000310219001703444,372.262802044133,-0.115482994821458,0
4.8,-0.719304169701452,-21.2898908945887,20.5705867248872,-0.0004976989099285,597.238691914198,-0.29724504593282,0
