t,z1,z2,rel,vrel,Fpto,Ppto,Tmoor
0,-0.719999999999999,-21.29,20.57,0,1.15707158431597e-26,0,0
0.1,-0.72000000001589,-21.2899999999739,20.569999999958,-2.93179456086592e-09,0.00140726138921552,-4.12580128661869e-12,0
0.2,-0.720000001732213,-21.2899999993953,20.5699999976631,-6.10496387420351e-08,0.0293038265961764,-1.78898802745581e-09,0
0.3,-0.720000016431456,-21.2899999960588,20.5699999796274,-3.59754896663953e-07,0.172682350398695,-6.21233211233711e-08,0
0.4,-0.720000079048706,-21.2899999846024,20.5699999055537,-1.25426682735519e-06,0.602048077130493,-7.55128931617756e-07,0
0.5,-0.720000263933596,-21.2899999551001,20.5699996911665,-3.2657900788755e-06,1.56757923786024,-5.11938472285519e-06,0
0.6,-0.720000698982826,-21.289999891948,20.5699991929652,-7.05069025546903e-06,3.38433132262516,-2.38618718777118e-05,0
0.7,-0.720001576440222,-21.2899997731193,20.569998196679,-1.33608326078417e-05,6.41319965176403,-8.56856870278879e-05,0
0.8,-0.720003160103523,-21.2899995697326,20.5699964096291,-2.30066086654237e-05,11.0431721594034,-0.000254065940296297,0
0.9,-0.720005789318311,-21.2899992458363,20.569993456518,-3.68251864883175e-05,17.6760895143925,-0.000650925292751697,0
1,-0.720009880100378,-21.2899987583247,20.5699888782243,-5.56513514916312e-05,26.7126487159829,-0.00148659500296563,0
1.1,-0.720015923439973,-21.2899980569535,20.5699821335135,-8.02877473681047e-05,38.5381187366903,-0.00309413874117341,0
1.2,-0.720024480643453,-21.2899970844562,20.5699726038127,-0.000111473247013521,53.5071585664897,-0.00596461670387392,0
1.3,-0.720036175567234,-21.2899957767827,20.5699596012155,-0.000149850243865494,71.928117055437,-0.0107784458815431,0
1.4,-0.720051683737758,-21.2899940634765,20.5699423797388,-0.000195932679839717,94.047686323064,-0.018427015214003,0
1.5,-0.720071718526754,-21.289991868192,20.5699201496652,-0.000250076610647025,120.036773110572,-0.0300183893724978,0
1.6,-0.720097014693632,-21.2899891093402,20.5698920946466,-0.000312454590090785,149.978203243576,-0.0468613780170241,0
1.7,-0.720128309699824,-21.2899857008438,20.5698573911439,-0.000383034634525292,183.85662457214,-0.0704234549980434,0
1.8,-0.720166323257313,-21.2899815529796,20.5698152297223,-0.00046156422715948,221.55082903655,-0.102259937180797,0
1.9,-0.720211735616193,-21.2899765732934,20.5697648376772,-0.000547559714184574,262.828662808595,-0.143914387486988,0
2,-0.720265165133267,-21.2899706675732,20.5697055024399,-0.000640301407859906,307.344675772754,-0.196793228595541,0
2.1,-0.720327145695901,-21.2899637408708,20.5696365951749,-0.000738834644688972,354.640629450706,-0.262020783452486,0
2.2,-0.720398104595311,-21.2899556985658,20.5695575939705,-0.000841976913826072,404.148918636513,-0.340284059239715,0
2.3,-0.720478341446757,-21.2899464474614,20.5694681060146,-0.000948330987009716,455.198873764663,-0.431679197242954,0
2.4,-0.720568008737136,-21.2899358969061,20.569367888169,-0.00105630377970203,507.025814256973,-0.535573284006139,0
2.5,-0.720667094544243,-21.2899239599339,20.5692568653896,-0.00116413048072311,558.782630747094,-0.650495892551341,0
2.6,-0.720775407918033,-21.2899105544152,20.5691351464972,-0.00126990331781709,609.553592552203,-0.774074129569369,0
2.7,-0.720892567344858,-21.2898956042165,20.5690030368717,-0.00137160418263756,658.370007666026,-0.903023056237843,0
2.8,-0.721017992633406,-21.2898790403619,20.5688610477285,-0.00146714022069603,704.227305934093,-1.03320020504832,0
2.9,-0.721150900468228,-21.2898608021973,20.5687099017291,-0.00155438140107033,746.103072513758,-1.15972873919682,0
3,-0.72129030377539,-21.2898408385545,20.5685505347791,-0.00163119902049908,782.975529839558,-1.27718891734904,0
3.1,-0.721435014939637,-21.2898191089142,20.5683840939745,-0.00169550407124938,813.8419541997,-1.37987234669914,0
3.2,-0.721583652805077,-21.2897955845669,20.5682119317618,-0.00174528441558706,837.736519481788,-1.46208849181971,0
3.3,-0.721734653288209,-21.2897702497715,20.5680355964833,-0.00177863976388768,853.747086666083,-1.51850851664755,0
3.4,-0.721886283335131,-21.2897431029072,20.5678568195721,-0.0017938135482732,861.030503171134,-1.54452818206487,0
3.5,-0.722036657869271,-21.2897141576174,20.5676774997482,-0.00178922091688445,858.826040104533,-1.53662951492007,0
3.6,-0.722183759305231,-21.2896834439403,20.5674996846351,-0.00176347224118402,846.466675768326,-1.49272048580475,0
3.7,-0.722325459151318,-21.2896510094191,20.5673255502678,-0.00171539172383353,823.388027440095,-1.41243300777436,0
3.8,-0.722459541190613,-21.2896169201845,20.5671573789939,-0.00164403090978771,789.1348366981,-1.29736206352195,0
3.9,-0.722583725719847,-21.289581261998,20.5669975362781,-0.00154867712893207,743.36502188739,-1.15123240784509,0
4,-0.722695694336963,-21.289544141243,20.5668484469061,-0.0014288571243426,685.851419684449,-0.979983687256615,0
4.1,-0.722793114802517,-21.2895056858494,20.5667125710468,-0.00128433633490882,616.481440756235,-0.791769514160175,0
4.2,-0.722873665554292,-21.2894660461321,20.5665923805778,-0.00111511449333044,535.254956798609,-0.596870559953086,0
4.3,-0.72293505952727,-21.2894253955271,20.5664903359999,-0.000921418359637693,442.280812626092,-0.40752566086916,0
4.4,-0.722975067017533,-21.289383931201,20.5664088641834,-0.000703692526747202,337.772412838654,-0.237687922655931,0
4.5,-0.722991537425212,-21.2893418745138,20.5663503370886,-0.000462589300341444,222.042864163895,-0.102714653179386,0
4.6,-0.722982419812151,-21.2892994713129,20.5663170515008,-0.000198958665066665,95.5001592319961,-0.0190005841944519,0
