t,z1,z2,rel,vrel,Fpto,Ppto,Tmoor
0,-0.719999999999999,-21.29,20.57,0,1.15707158431597e-26,0,0
0.1,-0.72000000013314,-21.2899999999966,20.5699999998634,-5.72665933687918e-09,0.00687199120425493,-3.93535525927981e-11,0
0.2,-0.720000002772238,-21.2899999999182,20.569999997146,-6.1956194020233e-08,0.0743474328242799,-4.60628397296732e-09,0
0.3,-0.720000016711857,-21.289999999474,20.5699999827622,-2.56432078597993e-07,0.30771849431759,-7.89088931209044e-08,0
0.4,-0.720000060708685,-21.2899999979978,20.5699999372891,-7.04842758250876e-07,0.845811309901049,-5.96163976630442e-07,0
0.5,-0.720000165197607,-21.2899999943614,20.5699998291638,-1.53040354314106e-06,1.83648425176926,-2.81056200583043e-06,0
0.6,-0.720000372076296,-21.2899999869856,20.5699996149093,-2.84518220823965e-06,3.41421864988757,-9.71407415770012e-06,0
0.7,-0.720000732972405,-21.28999997394,20.5699992409676,-4.73693788298554e-06,5.68432545958263,-2.69262966087161e-05,0
0.8,-0.720001306509864,-21.2899999530958,20.5699986465859,-7.26076681430935e-06,8.71292017717121,-6.3262481678131e-05,0
0.9,-0.720002154909796,-21.2899999222961,20.5699977673863,-1.04333328490233e-05,12.5199994188279,-0.000130625321206209,0
1,-0.720003340068072,-21.2899998795163,20.5699965394483,-1.42281450592891e-05,17.0737740711469,-0.000242928134193806,0
1.1,-0.720004919176581,-21.2899998230007,20.5699949038242,-1.85716655484346e-05,22.2859986581215,-0.000413888113491496,0
1.2,-0.720006939993201,-21.2899997513716,20.5699928113784,-2.33409018576295e-05,28.0090822291552,-0.000653757239432986,0
1.3,-0.720009435948302,-21.2899996637076,20.5699902277593,-2.83632912997161e-05,34.0359495596593,-0.000965371552023059,0
1.4,-0.720012421342609,-21.2899995595899,20.5699871382473,-3.34193771975502e-05,40.1032526370602,-0.00134022572672657,0
1.5,-0.720015886919054,-21.2899994391084,20.5699835521894,-3.82483734159244e-05,45.8980480991092,-0.00175552568275679,0
1.6,-0.720019796084987,-21.2899993028252,20.5699795067402,-4.25564303085295e-05,51.0677163702353,-0.00217325971272567,0
1.7,-0.720024082036346,-21.2899991516909,20.5699750696545,-4.60272847983654e-05,55.2327417580383,-0.0025422131350918,0
1.8,-0.720028646004476,-21.2899989869144,20.5699703409099,-4.83349318152134e-05,58.001918178256,-0.00280351876029759,0
1.9,-0.720033356812106,-21.2899988097903,20.5699654529782,-4.91579187480417e-05,58.9895024976499,-0.00289980117076688,0
2,-0.720038051885847,-21.2899986214913,20.5699605696054,-4.8194803745565e-05,57.8337644946779,-0.00278728692968823,0
2.1,-0.720042539825112,-21.2899984228353,20.5699558830102,-4.51802370796051e-05,54.216284495526,-0.00244950458708318,0
2.2,-0.720046604570967,-21.2899982140389,20.569951609468,-3.99010445208287e-05,47.8812534249943,-0.00191051202462378,0
2.3,-0.720050011154285,-21.2899979944705,20.5699479833162,-3.22116329627795e-05,38.6539595553354,-0.00124510715775459,0
