t,z1,z2,rel,vrel,Fpto,Ppto,Tmoor
0,-0.719999999999999,-21.29,20.57,0,1.15707158431597e-26,0,0
0.1,-0.720000000067348,-21.2899999999936,20.5699999999263,-3.24636108760442e-09,0.00233737998307523,-7.5879794240009e-12,0
0.2,-0.720000001593448,-21.2899999998543,20.5699999982609,-3.91776055341468e-08,0.0282078759845857,-1.10511703828023e-09,0
0.3,-0.720000010436284,-21.2899999990631,20.5699999886268,-1.77099023409042e-07,0.127511296854508,-2.25821261465539e-08,0
0.4,-0.72000004061514,-21.2899999963914,20.5699999557763,-5.24143214094578e-07,0.377383114148092,-1.97802798394602e-07,0
0.5,-0.720000117371928,-21.2899999896347,20.5699998722627,-1.21479932970656e-06,0.874655517388718,-1.06253093624796e-06,0
0.6,-0.720000279067584,-21.2899999754477,20.5699996963802,-2.39729203732341e-06,1.72605026687285,-4.13784656079422e-06,0
0.7,-0.72000057786072,-21.289999949293,20.5699993714322,-4.22125324676613e-06,3.03930233767161,-1.28296648608002e-05,0
0.8,-0.720001079375717,-21.2899999054766,20.5699988261008,-6.82809619933179e-06,4.91622926351886,-3.35684863492769e-05,0
0.9,-0.720001861581615,-21.2899998372421,20.5699979756605,-1.0343478943134e-05,7.44730483905649,-7.70310407858806e-05,0
1,-0.720003013010555,-21.2899997368959,20.5699967238854,-1.48707638861689e-05,10.7069499980416,-0.000159220525361892,0
1.1,-0.720004630365704,-21.2899995959539,20.5699949655882,-2.04848536340122e-05,14.7490946164888,-0.00030213304445297,0
1.2,-0.720006815550196,-21.289999405307,20.5699925897568,-2.72264227507759e-05,19.6030243805586,-0.000533720228978854,0
1.3,-0.720009672175475,-21.28999915541,20.5699894832346,-3.50969157527422e-05,25.2697793419744,-0.000886891316655662,0
1.4,-0.720013301646425,-21.2899988364928,20.5699855348463,-4.40546885094753e-05,31.7193757268222,-0.00139738721736016,0
1.5,-0.720017798946767,-21.289998438791,20.5699806398442,-5.40124933562661e-05,38.8889952165115,-0.00210049159576369,0
1.6,-0.720023248255135,-21.2899979527917,20.5699747045366,-6.48363224753234e-05,46.6821521822328,-0.00302669907272937,0
1.7,-0.720029718516425,-21.2899973694848,20.5699676509684,-7.634551874785e-05,54.9687734984519,-0.00419661952767238,0
1.8,-0.720037259082197,-21.2899966806133,20.5699594215311,-8.83140414039676e-05,63.5861098108565,-0.00561554633455321,0
1.9,-0.720045895525335,-21.2899958789186,20.5699499833933,-0.000100472797315949,72.3404140674831,-0.00726824376035405,0
2,-0.720055625727635,-21.2899949583736,20.569939332646,-0.000112512980329926,81.0093458375464,-0.00911460293476001,0
2.1,-0.720066416335779,-21.2899939144025,20.5699274980667,-0.0001240903821559,89.3450751522479,-0.0110868645193901,0
2.2,-0.720078199677761,-21.2899927440822,20.5699145444044,-0.000134830647301522,97.0780660570953,-0.013089098485258,0
2.3,-0.720090871229736,-21.2899914463229,20.5699005750932,-0.000144335446563964,103.921521526054,-0.0149995592170696,0
2.4,-0.720104287720197,-21.2899900220237,20.5698857343035,-0.000152189542731665,109.576470766798,-0.0166763929801487,0
2.5,-0.720118265955936,-21.2899884742005,20.5698702082445,-0.000157968718684681,113.73747745297,-0.0179669635796735,0
2.6,-0.720132582451257,-21.2899868080823,20.569854225631,-0.000161248529645729,116.098941344924,-0.0187207835852948,0
2.7,-0.720146973937702,-21.2899850311746,20.5698380572369,-0.000161613825278059,116.361954200203,-0.0188057005351251,0
2.8,-0.720161138825762,-21.2899831532872,20.5698220144614,-0.000158668962425281,114.241652946202,-0.0181266045387228,0
2.9,-0.720174739681116,-21.2899811865246,20.5698064468434,-0.000152048596171783,109.474989243684,-0.0166455184304232,0
3,-0.720187406765671,-21.2899791452404,20.5697917384747,-0.000141428897747665,101.828806378319,-0.014401535845046,0
3.1,-0.720198742677042,-21.2899770459547,20.5697783032777,-0.000126539005680854,91.1080840902144,-0.0115287263702633,0
3.2,-0.720208328099694,-21.2899749072358,20.5697665791361,-0.00010717247493415,77.1641819525876,-0.00826987635612786,0
3.3,-0.720215728656022,-21.2899727495482,20.5697570208921,-8.31984509224536e-05,59.9028846641665,-0.00498382720984506,0
3.4,-0.720220502817824,-21.2899705950706,20.5697500922528,-5.4572264322749e-05,39.2920303123791,-0.00214425506398462,0
3.5,-0.720222210807531,-21.2899684674862,20.5697462566787,-2.13451209108485e-05,15.3684870558106,-0.000328042214423087,0
