t,z1,z2,rel,vrel,Fpto,Ppto,Tmoor
0,-0.719999999999999,-21.29,20.57,0,1.15707158431597e-26,0,0
0.1,-0.720000000143859,-21.2899999999771,20.5699999998333,-7.73365043404471e-09,0.00928038052085365,-7.17712188432e-11,0
0.2,-0.720000003879843,-21.2899999994765,20.5699999955967,-1.02056860968049e-07,0.122468233161658,-1.24987234447819e-08,0
0.3,-0.720000027130641,-21.2899999966348,20.5699999695042,-4.887875862314e-07,0.586545103477679,-2.86695965344702e-07,0
0.4,-0.720000110510419,-21.2899999870553,20.5699998765449,-1.50537439370376e-06,1.80644927244451,-2.71938247826274e-06,0
0.5,-0.720000330456323,-21.2899999628915,20.5699996324352,-3.59301520842614e-06,4.31161825011136,-1.54917099455778e-05,0
0.6,-0.720000806994811,-21.2899999123313,20.5699991053365,-7.25342964546573e-06,8.70411557455885,-6.31346899460652e-05,0
0.7,-0.720001707539449,-21.2899998195062,20.5699981119667,-1.30069231695183e-05,15.6083078034219,-0.000203016060405303,0
0.8,-0.720003247213498,-21.2899996647236,20.5699964175101,-2.13589474772046e-05,25.6307369726454,-0.000547445564800779,0
0.9,-0.720005686436167,-21.2899994248869,20.5699937384507,-3.27744211302408e-05,39.3293053562889,-0.00128899521650685,0
1,-0.720009326268638,-21.2899990739964,20.5699897477277,-4.76561369858318e-05,57.187364382998,-0.00272532887089483,0
1.1,-0.720014501723838,-21.2899985836829,20.5699840819591,-6.63245786086235e-05,79.589494330348,-0.00527873967313376,0
1.2,-0.720021573130207,-21.2899979237671,20.5699763506369,-8.8998741874321e-05,106.798490249185,-0.00950493126625439,0
1.3,-0.720030915707333,-21.2899970628533,20.569966147146,-0.000115779146991358,138.93497638963,-0.0160857730536558,0
1.4,-0.720042907653614,-21.2899959689629,20.5699530613093,-0.000146634557834296,175.961469401154,-0.0258020322615112,0
1.5,-0.720057917163238,-21.2899946101965,20.5699366930333,-0.000181393396784806,217.672076141767,-0.0394842772765562,0
1.6,-0.720076288840286,-21.2899929554048,20.5699166665646,-0.000219740099499282,263.688119399138,-0.0579428535935452,0
1.7,-0.720098329969314,-21.2899909748432,20.5698926448739,-0.000261216116574626,313.45933988955,-0.0818806314699938,0
