t,z1,z2,rel,vrel,Fpto,Ppto,x1,x2,Tmoor
0,-0.719999999999999,-21.5,20.78,0,-7.37497126803516e-13,-0,2.56425989891439e-23,-6.87387089031566e-21,0
0.1,-0.719999809497399,-21.4999817444966,20.7799819349992,-0.000383118446720136,459.742136064162,-0.176135693060699,4.421400005396e-12,-1.42518077629423e-12,-4.62398169141464e-07
0.2,-0.719998008238974,-21.4999182665392,20.7799202583002,-0.000871669023890588,1046.0028286687,-0.911768264652442,4.4881694319983e-11,-6.96064331574807e-11,-4.88490137433219e-06
0.3,-0.719991753612959,-21.4997976222749,20.7798058686619,-0.00142459427787544,1709.51313345052,-2.43536262786651,-3.20939594609361e-10,-5.46885868023425e-10,3.13108665815629e-05
0.4,-0.719977419501834,-21.4996131159628,20.779635696461,-0.00197378831024486,2368.54597229382,-4.67500835239108,-3.51416699556222e-09,-2.47867167678056e-09,0.000355006434597941
0.5,-0.719951340764755,-21.4993642764153,20.7794129356505,-0.00246891076177297,2962.69291412756,-7.31462441951806,-1.632413433187e-08,-8.32781750763129e-09,0.00166014300612458
0.6,-0.719910443495735,-21.4990545653983,20.7791441219026,-0.00289452251940246,3473.42702328294,-10.0539127383935,-5.29593167969703e-08,-2.30371351265099e-08,0.00539973566900534
0.7,-0.719852546983695,-21.4986883209024,20.7788357739187,-0.00326371894185868,3916.4627302304,-12.7822335977365,-1.38508165434821e-07,-5.54649587550832e-08,0.0141390318724259
0.8,-0.719776336079885,-21.4982686658613,20.7784923297815,-0.00360146847394896,4321.76216873874,-15.5646902026179,-3.12631976218287e-07,-1.20177969711113e-07,0.031931470563173
0.9,-0.719681144820225,-21.4977969010685,20.7781157562483,-0.00392982729911884,4715.7927589426,-18.5322511210796,-6.3341149265981e-07,-2.3954732226967e-07,0.0647095329159638
1,-0.719566720660083,-21.4972729958019,20.7777062751418,-0.00426097883699896,5113.17460439874,-21.7871287792236,-1.18132762555254e-06,-4.46064844396367e-07,0.120688750622071
1.1,-0.719433079186363,-21.4966964645044,20.777263385318,-0.00459781073911676,5517.3728869401,-25.3678363112848,-2.06335209355771e-06,-7.84777916056113e-07,0.210782726603496
1.2,-0.719280471559834,-21.4960670608836,20.7767865893238,-0.00493839511318143,5926.0741358177,-29.265295552673,-3.41706867474154e-06,-1.31573330439209e-06,0.349021347572562
1.3,-0.719109423355281,-21.4953850577864,20.7762756344311,-0.00528055481636096,6336.66577963314,-33.4611110023114,-5.41466793216011e-06,-2.11631866968285e-06,0.552956319873302
1.4,-0.718920784873557,-21.4946511725597,20.7757303876862,-0.00562436029740632,6749.23235688756,-37.9601145060485,-8.26658306912016e-06,-3.28339224647437e-06,0.844030373346511
1.5,-0.718715750417687,-21.4938663315697,20.7751505811521,-0.00597231764649439,7166.78117579326,-42.8022936847539,-1.22244762079598e-05,-4.93509359202761e-06,1.24788043165465
1.6,-0.718495834591344,-21.4930314537208,20.7745356191294,-0.0063281799107277,7593.81589287322,-48.055033179045,-1.75832461693404e-05,-7.21222951461422e-06,1.79454108556819
1.7,-0.71826281743099,-21.4921473435711,20.7738845261401,-0.0066955324490123,8034.63893881475,-53.7961857309319,-2.46817081929524e-05,-1.0279128549802e-05,2.51851256413914
