t,z1,z2,rel,vrel,Fpto,Ppto,Tmoor
0,-0.719999999999999,-21.29,20.57,0,1.15707158431597e-26,0,0
0.1,-0.72000000014485,-21.2899999999769,20.5699999998321,-7.77928118804169e-09,0.00280054122769488,-2.17861976889419e-11,0
0.2,-0.720000003920976,-21.2899999994696,20.5699999955487,-1.03389909435735e-07,0.0372203673968642,-3.84821041432658e-09,0
0.3,-0.72000002757455,-21.2899999965591,20.5699999689846,-4.99038934065173e-07,0.179654016263463,-8.96543487766457e-08,0
0.4,-0.720000113035308,-21.2899999866169,20.5699998735816,-1.55036030761804e-06,0.558129710742491,-8.65302150037499e-07,0
0.5,-0.720000340336099,-21.2899999611449,20.5699996208088,-3.73548382232428e-06,1.34477417603672,-5.02338217926465e-06,0
0.6,-0.720000837167881,-21.289999906901,20.5699990697331,-7.61679342781667e-06,2.742045634014,-2.08855951639312e-05,0
0.7,-0.720001784727938,-21.2899998053702,20.5699980206423,-1.38006870811253e-05,4.96824734920507,-6.85652270080093e-05,0
0.8,-0.720003420066014,-21.2899996325317,20.5699962124657,-2.29025336765465e-05,8.24491212355673,-0.000188829377569924,0
0.9,-0.720006035423573,-21.2899993588347,20.5699933234111,-3.55169230266506e-05,12.7860922895941,-0.000454122655661165,0
1,-0.720009974900297,-21.2899989493148,20.5699889744145,-5.21904992174733e-05,18.7885797182904,-0.000980585355084868,0
1.1,-0.720015628557015,-21.2899983638191,20.5699827352621,-7.33953382635145e-05,26.4223217748653,-0.00193927524437367,0
1.2,-0.720023423983776,-21.2899975573445,20.5699741333607,-9.95027188807773e-05,35.8209787970798,-0.00356428478328011,0
1.3,-0.720033815439258,-21.289996480502,20.5699626650627,-0.000130758531951145,47.0730715024122,-0.00615520572408672,0
1.4,-0.720047270816554,-21.2899950801193,20.5699478093028,-0.000167261939269111,60.2142981368796,-0.0100715602781029,0
1.5,-0.720064256824767,-21.2899932999778,20.5699290431531,-0.000208948511090412,75.2214639925483,-0.015717412903284,0
1.6,-0.720085222856969,-21.2899910816702,20.5699058588132,-0.000255578460374388,92.0082457347793,-0.0235153257866432,0
1.7,-0.720110584043567,-21.2899883655584,20.5698777815148,-0.000306730101420113,110.422836511241,-0.0338700078421895,0
1.8,-0.720140703986669,-21.2899850918106,20.5698443878239,-0.00036179838870932,130.247419935355,-0.0471233066661576,0
1.9,-0.720175877652405,-21.2899812014985,20.5698053238461,-0.000419998273512549,151.199378464517,-0.0635034779112678,0
2,-0.72021631487199,-21.2899766377408,20.5697603228688,-0.000480372552365685,172.934118851646,-0.0830728040638759,0
2.1,-0.720262124868754,-21.289971346879,20.5697092220102,-0.000541803814429163,195.049373194498,-0.105678494398796,0
2.2,-0.720313302186145,-21.2899652796751,20.569651977489,-0.000603030017231474,217.09080620333,-0.130912272605589,0
2.3,-0.720369714340585,-21.2899583925173,20.5695886781767,-0.000662663153834637,238.558735380469,-0.158084083962024,0
2.4,-0.720431091466697,-21.2899506486204,20.5695195571537,-0.000719210442238961,258.915759206025,-0.186214917681202,0
2.5,-0.720497018165435,-21.2899420192087,20.5694450010432,-0.00077109748065914,277.59509303729,-0.214052876884394,0
2.6,-0.720566927711651,-21.289932484665,20.5693655569534,-0.000816692867268827,294.009432216777,-0.2401154062012,0
2.7,-0.720640098732151,-21.2899220356343,20.5692819369022,-0.000854333868994058,307.56019283786,-0.262759089495728,0
2.8,-0.720715654428414,-21.289910674065,20.5691950196366,-0.00088235282690077,317.647017684277,-0.28027674401032,0
2.9,-0.720792564392404,-21.2898984141766,20.5691058497842,-0.000899104092250754,323.677473210271,-0.291019740732738,0
3,-0.720869649048037,-21.2898852833366,20.5690156342886,-0.000902991385349527,325.076898725829,-0.293541639125564,0
3.1,-0.720945586743881,-21.289871322835,20.5689257360911,-0.000892495548489216,321.298397456117,-0.286757389466303,0
3.2,-0.72101892352277,-21.2898565885383,20.5688376650155,-0.00086620271583466,311.832977700477,-0.270110572170962,0
3.3,-0.721088085597163,-21.2898411514107,20.5687530658135,-0.000822832940379246,296.219858536529,-0.243739457198336,0
3.4,-0.721151394563041,-21.2898250978874,20.5686737033244,-0.000761269297330198,274.05694703887,-0.20863113950074,0
3.5,-0.721207085385046,-21.2898085300861,20.5686014447011,-0.000680587424004917,245.01147264177,-0.166751727016913,0
3.6,-0.721253327178442,-21.2897915658442,20.5685382386657,-0.000580085361677535,208.830730203912,-0.12113964965972,0
3.7,-0.721288246795428,-21.2897743385716,20.5684860917762,-0.000459313441341703,165.352838883013,-0.0759487814629768,0
