t,z1,z2,rel,vrel,Fpto,Ppto,x1,x2,Tmoor
0,-0.719999999999999,-21.5,20.78,0,-7.37497126803516e-13,-0,2.56425989891439e-23,-6.87387089031566e-21,0
0.1,-0.719999864492436,-21.499981735303,20.7799818708106,-0.000385151324680143,323.527112731316,-0.124606896038408,-9.27063563439735e-12,-5.67771581459021e-12,9.3951288812427e-07
0.2,-0.719998563651995,-21.4999181690697,20.7799196054177,-0.000882886418560649,741.624591590943,-0.654770279586232,-6.02185507703634e-10,-2.02786842954289e-10,6.16025751245234e-05
0.3,-0.719993985487651,-21.4997972121419,20.7798032266543,-0.00145498971667279,1222.19136200514,-1.77827586352378,-5.92270731863886e-09,-1.60393986009885e-09,0.000607238931295567
0.4,-0.719983351530697,-21.4996119763587,20.779628624828,-0.00203367240238505,1708.28481800344,-3.47409168978695,-2.99477881829784e-08,-7.43375034996674e-09,0.00307282866551729
0.5,-0.719963738285973,-21.4993617905472,20.7793980522612,-0.00256642691453102,2155.79860820605,-5.53269957040852,-1.05168207333713e-07,-2.55174468758694e-08,0.0107930390000431
0.6,-0.71993254623526,-21.4990499467054,20.7791174004702,-0.00303427701022076,2548.79268858543,-7.73374305879355,-2.92642201991803e-07,-7.18648704879004e-08,0.0300301552174222
0.7,-0.719887754812632,-21.4986806631857,20.7787929083731,-0.00344680183812542,2895.31354402534,-9.97957204549598,-6.9244536440104e-07,-1.75491028976971e-07,0.0710388232131575
0.8,-0.71982794948525,-21.4982569910128,20.7784290415276,-0.00382646950502962,3214.23438422487,-12.2991698532541,-1.45388130809508e-06,-3.84349922319986e-07,0.149102284490749
0.9,-0.719752210621692,-21.4977801885204,20.7780279778987,-0.0041941656914581,3523.0991808248,-14.7764617118195,-2.78515481377431e-06,-7.72111888448324e-07,0.285510181129111
1,-0.719659979401886,-21.4972501893215,20.7775902099196,-0.00456197803295954,3832.06154768601,-17.4817806014925,-4.96237545584616e-06,-1.4454073715922e-06,0.508465586227421
1.1,-0.719550978804619,-21.4966664618574,20.7771154830528,-0.00493327454030663,4143.95061385756,-20.4432460596315,-8.33774142908594e-06,-2.55109857330521e-06,0.853907228894251
1.2,-0.719425208366467,-21.4960286962133,20.7766034878469,-0.00530675502518529,4457.67422115563,-23.6557850737566,-1.33466292559777e-05,-4.28312155424045e-06,1.3662201041478
1.3,-0.719282986587423,-21.4953370851639,20.7760540985764,-0.00568081744333057,4771.88665239767,-27.108216932537,-2.05131818005576e-05,-6.88845705599412e-06,2.09879381517872
1.4,-0.719125000243348,-21.4945922546283,20.7754672543849,-0.00605607214408628,5087.10060103246,-30.8078482440773,-3.04539089798569e-05,-1.06718300956708e-05,3.11437978642918
1.5,-0.718952330356519,-21.4937950326918,20.7748427023352,-0.00643565415871604,5405.94949332146,-34.7908213385031,-4.38788110109708e-05,-1.59987988979271e-05,4.48519781502793
1.6,-0.718766444984364,-21.4929462345924,20.774179789608,-0.0068241474268256,5732.28383853349,-39.1179500065623,-6.15895872462405e-05,-2.32969667530476e-05,6.29274767871471
1.7,-0.718569165558378,-21.4920465542585,20.7734773887001,-0.00722620507705716,6070.012264728,-43.8631534451767,-8.44745766300955e-05,-3.3055130200373e-05,8.62728981046046
1.8,-0.718362620047802,-21.4910965640714,20.7727339440236,-0.00764560402915088,6422.30738448672,-49.1024192152771,-0.000113500165884255,-4.58202579110368e-05,11.5869680646512
1.9,-0.718149193955441,-21.4900967747228,20.7719475807674,-0.00808494521124774,6791.35397744809,-54.9077248178572,-0.000149698489004005,-6.21922714534585e-05,15.2765563630549
2,-0.717931483982191,-21.4890477013485,20.7711162173663,-0.00854582469948551,7178.49274756781,-61.3461406272426,-0.000194151328506838,-8.28166673655352e-05,19.8058197452508
2.1,-0.717712253771317,-21.4879499033454,20.7702376495741,-0.00902916873396304,7584.50173652893,-68.4817459421554,-0.000247970222874118,-0.000108375076856367,25.2874898666322
2.2,-0.717494388738285,-21.4868039917364,20.7693096029981,-0.00953549296232785,8009.81408835538,-76.3775258690672,-0.000312272893264494,-0.000139573904322052,31.8348660590222
2.3,-0.717280847452088,-21.4856106153135,20.7683297678614,-0.0100649927146795,8454.59388033076,-85.095425811103,-0.000388156229443043,-0.000177131220081913,39.5590660573418
2.4,-0.717074608915624,-21.4843704412833,20.7672958323676,-0.010617494307852,8918.69521859568,-94.6941957169066,-0.000476666218785952,-0.000221762109409944,48.5659652711157
2.5,-0.716878616913526,-21.4830841414921,20.7662055245786,-0.0111923516983618,9401.57542662391,-105.225738693451,-0.000578765358225774,-0.0002741627031335,58.9528795221345
2.6,-0.716695723553556,-21.4817523877376,20.765056664184,-0.0117883645059604,9902.22618500672,-116.731051689325,-0.000695298249879707,-0.000334993139059325,70.8050627259369
2.7,-0.716528634171414,-21.4803758539078,20.7638472197364,-0.0124037543858628,10419.1536841247,-129.23662320644,-0.000826956238547625,-0.000404859731918753,84.1921071978104
2.8,-0.71637985528621,-21.4789552205442,20.762575365258,-0.0130361983888102,10950.4066466005,-142.751673483229,-0.000974242094404106,-0.000484296664781047,99.1643491879827
2.9,-0.71625164673187,-21.4774911782389,20.761239531507,-0.0136828972597253,11493.6336981692,-157.266209032967,-0.00113743586766505,-0.00057374755760244,115.749394921297
3,-0.716145978716927,-21.4759844283659,20.759838449649,-0.01434065488654,12046.1501046936,-172.749681362869,-0.00131656313391014,-0.000673547317389233,133.948891814391
3.1,-0.716064494428107,-21.4744356814871,20.758371187059,-0.0150059544439198,12605.0017328926,-189.150081769316,-0.00151136689896822,-0.000783904725949958,153.735674631073
3.2,-0.716008478795018,-21.4728456546502,20.7568371758552,-0.0156750278404986,13167.0233860188,-206.39345815234,-0.00172128443109686,-0.000904886270148865,175.051416124312
3.3,-0.715978834042051,-21.4712150687471,20.755236234705,-0.0163439219639686,13728.8944497336,-224.383979538007,-0.00194543022723119,-0.00103640175928486,197.804905354313
3.4,-0.715976062584971,-21.4695446465556,20.7535685839706,-0.017008566585868,14287.1959321291,-243.004723336961,-0.0021825861934053,-0.00117819229723337,221.87106377315
3.5,-0.716000257660159,-21.4678351115325,20.7518348538724,-0.0176648464219547,14838.4709944419,-262.119311253447,-0.00243119992460889,-0.00132982117578544,247.090789091678
3.6,-0.71605110183323,-21.4660871870976,20.7500360852644,-0.0183086764468265,15379.2882153342,-281.574411917046,-0.00268939170817308,-0.00149066822348583,273.271690098536
3.7,-0.716127873264018,-21.4643015961106,20.7481737228466,-0.0189360771224762,15906.30478288,-301.203014102228,-0.0029549705539146,-0.00165992807615482,300.189742678438
3.8,-0.716229459344852,-21.4624790603709,20.7462496010261,-0.0195432454211377,16416.3261537556,-320.828290936288,-0.00322545918524927,-0.00183661272855973,327.591859473605
3.9,-0.716354377098181,-21.4606203001334,20.7442659230352,-0.0201266180799869,16906.359187189,-340.26783448363,-0.00349812752450445,-0.00201955858181182,355.199324617093
4,-0.716500799525043,-21.4587260337398,20.7422252342148,-0.0206829246776599,17373.6567292343,-359.338033506273,-0.00377003379290716,-0.00220743802186556,382.712002814546
4.1,-0.716666586936221,-21.4567969774916,20.7401303905554,-0.0212092292308166,17815.7525538859,-377.858379834872,-0.00403807194438064,-0.00239877535837409,409.813191136365
4.2,-0.71684932217374,-21.4548338458489,20.7379845236752,-0.0217029597739554,18230.4862101225,-395.655508877939,-0.00429902378718101,-0.00259196673079365,436.174944743546
4.3,-0.717046348544436,-21.4528373519892,20.7357910034448,-0.0221619258233892,18616.0176916469,-412.56680320918,-0.00454961384343823,-0.00278530336347017,461.463676944946
4.4,-0.717254809245738,-21.4508082087088,20.7335533994631,-0.0225843239098195,18970.8320842484,-428.443416629462,-0.00478656477702866,-0.00297699733884476,485.345811829721
4.5,-0.717471687072074,-21.4487471296272,20.7312754425551,-0.0229687316637445,19293.7345975453,-443.152612762522,-0.0050066511046115,-0.00316520887407703,507.493256232829
4.6,-0.717693843252086,-21.4466548306503,20.7289609873982,-0.0233140913342,19583.836720728,-456.579357981112,-0.00520674890766138,-0.00334807394709549,527.588458438777
4.7,-0.717918054381567,-21.44453203165,20.7266139772684,-0.0236196840962353,19840.5346408376,-468.627160516996,-0.00538387939288709,-0.00352373103740494,545.328834597766
4.8,-0.718141046579383,-21.4423794583214,20.724238411742,-0.0238850969808536,20063.481463917,-479.218200539217,-0.00553524440488142,-0.00369034573596726,560.430370327239
4.9,-0.718359526196327,-21.4401978441783,20.721838317982,-0.0241101846600245,20252.5551144205,-488.292843646002,-0.00565825237036597,-0.00384613204403982,572.630243573853
5,-0.718570206638514,-21.4379879326382,20.7194177259997,-0.0242950285809251,20407.8240079771,-495.808667548293,-0.00575053363198863,-0.00398936932489851,581.688363859147
5.1,-0.718769831115569,-21.4357504791454,20.7169806480298,-0.0244398960443404,20529.5126772459,-501.739155672856,-0.0058099446877762,-0.00411841409122431,587.387780104336
5.2,-0.718955191376601,-21.4334862532702,20.7145310618936,-0.0245452017654868,20617.9694830089,-506.072220955102,-0.00583456146017289,-0.00423170609523841,589.533971262304
5.3,-0.719123142740855,-21.4311960407255,20.7120728979846,-0.0246114742584561,20673.638377103,-508.808718746701,-0.0058226623416223,-0.00432776852369912,587.953097451412
5.4,-0.719270615951324,-21.4288806452413,20.70961002929,-0.0246393290683634,20697.0364174252,-509.961091028841,-0.00577270236491086,-0.00440520246627951,582.489350415483
5.5,-0.719394626568423,-21.4265408902446,20.7071462636761,-0.0246294504577354,20688.7383844977,-509.552257074033,-0.005683280388959,-0.00446267620083524,573.001597160332
5.6,-0.719492282764602,-21.4241776203008,20.7046853375362,-0.0245825826549961,20649.3694301967,-507.61483079136,-0.00555310163986175,-0.0044989101979162,559.35955603332
5.7,-0.719560792474113,-21.4217917022815,20.7022309098074,-0.0244995312149297,20579.6062205409,-504.190704991103,-0.00538093827309321,-0.00451265906464406,541.439777321937
5.8,-0.719597470887472,-21.4193840262344,20.699786555347,-0.0243811744495674,20480.1865376366,-499.331000733799,-0.00516559080333396,-0.00450269190148855,519.12171838271
5.9,-0.719599749256908,-21.4169555059403,20.6973557566834,-0.0242284842929593,20351.9268060857,-493.096338952705,-0.00490585326960347,-0.00446777271470622,492.284205007964
6,-0.719565185897558,-21.4145070791558,20.6949418932582,-0.0240425553965626,20195.7465331126,-485.557354797296,-0.00460048486146741,-0.00440664259751807,460.802555844755
6.1,-0.719491480133243,-21.4120397075486,20.6925482274154,-0.023824640744441,20012.6982253304,-476.795345545407,-0.00424819043358897,-0.00431800535614674,424.546615901707
6.2,-0.719376489753156,-21.4095543763436,20.6901778865905,-0.0235761916564409,19804.0009914103,-466.902922937834,-0.00384761189738228,-0.00420051811150739,383.379900236412
6.3,-0.719218252324499,-21.4070520937065,20.687833841382,-0.0232988997345598,19571.0757770302,-455.9845322265,-0.00339733192551961,-0.00405278816012383,337.159992432464
6.4,-0.719015010459259,-21.4045338899011,20.6855188794418,-0.0229947381175679,19315.580018757,-444.156704120245,-0.00289589077023641,-0.0038733770425261,285.740277795734
6.5,-0.718765240870887,-21.4020008162598,20.6832355753889,-0.0226659993488709,19039.4394530515,-431.547922245731,-0.0023418163173187,-0.00366081236427716,228.973022151575
6.6,-0.718467686793641,-21.3994539440128,20.6809862572191,-0.0223153272326692,18744.8748754421,-418.298016780928,-0.00173366681406566,-0.00341360746930482,166.713737744113
6.7,-0.71812139308469,-21.39689436302,20.6787729699354,-0.0219457402469152,18434.4218074087,-404.557032587461,-0.00107008506044397,-0.00313028860613344,98.8267119805819
6.8,-0.717725743099844,-21.3943231804539,20.676597437354,-0.0215606443856512,18110.941283947,-390.48356451259,-0.000349862273698597,-0.00280942878487701,25.1915162221211
6.9,-0.717280496237141,-21.3917415194715,20.6744610232343,-0.0211638337003889,17777.6203083266,-376.242599794081,0.000427990642421299,-0.00244968712538053,-54.2897365159654
7,-0.71678582488785,-21.3891505179167,20.6723646930288,-0.0207594772791271,17437.9609144667,-362.002953398178,0.00126416705003037,-0.00204985217032203,-139.684652041995
7.1,-0.716242349427731,-21.3865513270808,20.670308977653,-0.0203520919192107,17095.7572121369,-347.934422209919,0.00215898660009389,-0.00160888740180818,-231.022623033942
7.2,-0.71565116982627,-21.3839451105459,20.6682939407196,-0.0199465002929542,16755.0602460815,-334.204814106929,0.00311231826006171,-0.00112597706957441,-328.287002407708
7.3,-0.715013892450596,-21.3813330431253,20.6663191506747,-0.019547774950254,16420.1309582133,-320.977024624854,0.00412350723331131,-0.000600570419039927,-431.407674823994
7.4,-0.714332650692825,-21.378716309905,20.6643836592122,-0.0191611690300164,16095.3819852138,-308.406334821363,0.00519130849284587,-3.2422495626341e-05,-540.254302359167
7.5,-0.713610118152666,-21.3760961053839,20.6624859872312,-0.018792035044988,15785.3094377899,-296.638088150927,0.00631382938944025,0.000578370112542968,-654.630493795077
7.6,-0.712849513257609,-21.3734736326967,20.6606241194391,-0.0184457335488139,15494.4161810037,-285.805872369224,0.0074884834589689,0.00123133996559502,-774.269113099687
7.7,-0.712054594395592,-21.3708501029002,20.6587955085046,-0.018127533879703,15227.1284589505,-276.030287030214,0.00871195717080409,0.00192562694529576,-898.828904077135
7.8,-0.711229644863995,-21.3682267342917,20.6569970894277,-0.0178425094948471,14987.7079756716,-267.418321861916,0.00998019095371278,0.00265996460503487,-1027.89256734403
7.9,-0.710379447197425,-21.3656047517243,20.6552253045269,-0.0175954306590488,14780.1617536009,-260.063311265009,0.0112883754290377,0.00343267503150587,-1160.9663848696
8,-0.709509246718035,-21.3629853858801,20.6534761391621,-0.0173906574267418,14608.1522384631,-254.045371216803,0.0126309633894177,0.00424167221512127,-1297.481447903
8.1,-0.708624704449001,-21.3603698724553,20.6517451680063,-0.0172320359564362,14474.9102034064,-249.432173091284,0.0140016976949026,0.00508447363080733,-1436.79650716478
8.2,-0.707731839836093,-21.357759451215,20.6500276113789,-0.0171228012182632,14383.153023341,-246.279870110529,0.0153936549204666,0.00595821949407936,-1578.20242999917
