t,z1,z2,rel,vrel,Fpto,Ppto,x1,x2,Tmoor
0,-0.719999999999999,-21.5,20.78,0,-7.37497126803516e-13,-0,2.56425989891439e-23,-6.87387089031566e-21,0
0.1,-0.719999902451651,-21.499981729078,20.7799818266264,-0.000386563724690634,231.938234814377,-0.0896589079480164,-9.27063562991079e-12,-5.67771581486655e-12,9.39512888449442e-07
0.2,-0.719998958866757,-21.4999181020879,20.7799191432212,-0.000890934769376156,534.560861625693,-0.476258857970006,-6.0243239601309e-10,-2.02780685706244e-10,6.1628141746466e-05
0.3,-0.719995615070456,-21.4997969267469,20.7798013116765,-0.00147745837605697,886.475025634182,-1.30972995178854,-5.92475805702996e-09,-1.60389650041096e-09,0.000607451304163424
0.4,-0.719987793746956,-21.4996111735155,20.7796233797685,-0.00207929624713849,1247.57774828309,-2.59408373001852,-2.9956093742736e-08,-7.43361829262788e-09,0.00307368906054837
0.5,-0.719973264007567,-21.4993600173221,20.7793867533146,-0.00264311581988725,1585.86949193234,-4.19163674240293,-1.05191409933322e-07,-2.55172288485181e-08,0.0107954449622132
0.6,-0.719949984908833,-21.4990466102372,20.7790966253284,-0.00314795247747346,1888.77148648407,-5.94576288025874,-2.92693439370608e-07,-7.18647898267325e-08,0.0300354798358001
0.7,-0.719916303923956,-21.4986750606713,20.7787587567474,-0.00360111894745147,2160.67136847087,-7.78083460421635,-6.92541394775909e-07,-1.75491767784563e-07,0.0710488449273255
0.8,-0.719870995439408,-21.4982483412839,20.7783773458445,-0.00402323130362595,2413.93878217557,-9.71183407348545,-1.45404080618043e-06,-3.84352882747246e-07,0.149119053282067
0.9,-0.719813199224092,-21.4977676541237,20.7779544548996,-0.00443401044139483,2660.40626483689,-11.796269156639,-2.78539642355749e-06,-7.72119429803535e-07,0.285535892576377
1,-0.719742339163474,-21.4972328851441,20.7774905459806,-0.00484496051495984,2906.97630897589,-14.0841854349119,-4.9627160472272e-06,-1.44542300588281e-06,0.508502521008318
1.1,-0.719658077982743,-21.4966434529194,20.7769853749367,-0.00525916021600466,3155.49612960279,-16.5952597065637,-8.33819464618802e-06,-2.55112714454946e-06,0.853957778067084
1.2,-0.71956032244606,-21.4959989904868,20.7764386680407,-0.00567505134301066,3405.03080580639,-19.3237246474843,-1.33472041026014e-05,-4.28316946363923e-06,1.3662868643626
